"HGNC","ENTREZ_ID","RANK","ew1351.BCSCORE","ew1351.PVAL"
"CHMP5",51510,195,-3.1152038768,0.000919089055359734
"PCBP2",5094,196,-3.1120630704,0.00092892401352148
"DNM1L",10059,197,-3.1106790728,0.000933288404209075
"OIP5",11339,198,-3.106823286,0.00094554703508308
"SNRPA",6626,199.5,-3.1032713659,0.000956970278439366
"THG1L",54974,199.5,-3.1032713659,0.000956970278439366
"WDR59",79726,201,-3.0971250886,0.00097703699113393
"RFC3",5983,202,-3.0771005325,0.00104512395932433
"ABL1",25,203,-3.069220428,0.00107309087113663
"CTU2",348180,204,-3.0642002447,0.00109126385112502
"NUP54",53371,205,-3.0559166869,0.00112186796112417
"NSL1",25936,206,-3.0458865344,0.00115997683093229
"GINS1",9837,207,-3.0386652331,0.0011881437604822
"SEPTIN5",5413,208,-3.0320669861,0.00121442648716338
"EIF1AX",1964,209,-3.0254176691,0.00124144996132972
"TRIM37",4591,210,-3.0232318721,0.00125045269912228
"GTF3C6",112495,211,-3.020785618,0.00126059899054576
"AAMP",14,212,-3.0198408226,0.00126453782238028
"RBM25",58517,213,-3.0176754536,0.00127360769997425
"PISD",23761,214,-3.016214851,0.00127975914815264
"CRKL",1399,215.5,-3.0143916511,0.00128747582771299
"WDR1",9948,215.5,-3.0143916511,0.00128747582771299
"WRAP73",49856,217,-3.0066698636,0.00132063220041178
"TUBA1B",10376,218,-3.0049539109,0.00132810547760862
"SBDS",51119,219,-2.9996068794,0.00135164131026807
"CDS2",8760,220,-2.9949084373,0.00137263618483091
"GTF3C4",9329,221.5,-2.989888254,0.00139539761891231
"TOP3A",7156,221.5,-2.989888254,0.00139539761891231
"COQ2",27235,223,-2.9865840235,0.00141056650496491
"WBP11",51729,224,-2.978739668,0.00144718287380549
"IPO11",51194,225,-2.9760687058,0.00145984721190083
"HEXIM1",10614,226,-2.9756448246,0.00146186631420631
"ZC3H18",124245,227,-2.9627087877,0.00152472460019418
"TXN2",25828,228,-2.9463970223,0.00160749724673723
"GFER",2671,229,-2.945707577,0.0016110843210084
"TGS1",96764,230,-2.9441907973,0.00161900157235047
"RPL34",6164,231,-2.9377764024,0.00165287674107491
"SLC25A3",5250,232,-2.9340585047,0.00167280569930419
"CENPN",55839,233,-2.9309125913,0.00168983930864135
"NOP58",51602,234,-2.9251569997,0.0017214123978926
"PCDH7",5099,235,-2.9231090918,0.00173277536724796
"POLR3B",55703,236,-2.9222817574,0.00173738522212182
"PSMD6",9861,237,-2.9184821477,0.00175870007719927
"VEZT",55591,238,-2.9172105041,0.00176588664642163
"UBA3",9039,239.5,-2.9124431174,0.00179306754502752
"USP10",9100,239.5,-2.9124431174,0.00179306754502752
"ELP2",55250,241,-2.9085541352,0.00181552152331609
"TEF",7008,242,-2.9041314712,0.00184136739277909
"MRPL9",65005,243,-2.9019099252,0.00185447584245842
"KLHL22",84861,244,-2.8980898874,0.00187721484993656
"UBR5",51366,245,-2.8912516113,0.00191855389347168
"WDR82",80335,246,-2.8888462133,0.00193329061642976
"PRDM10",56980,247,-2.8810988907,0.00198145640842929
"NGRN",51335,248.5,-2.8749730415,0.00202030998035678
"VMA21",203547,248.5,-2.8749730415,0.00202030998035678
"BANP",54971,250,-2.8723761308,0.00203698878145891
"COPS2",9318,251,-2.8673201985,0.00206981975796902
"MRPL44",65080,252,-2.8660638759,0.00207805188545121
"GPN1",11321,253,-2.8610232646,0.0021113803173346
"STX18",53407,254,-2.8514935983,0.00217571812322531
"TEX10",54881,255,-2.8475969556,0.0022025336866508
"DARS1",1615,256.5,-2.8421758726,0.00224033832066411
"LRPPRC",10128,256.5,-2.8421758726,0.00224033832066411
"PTPRB",5787,258,-2.8395381059,0.00225894493619257
"GCLC",2729,259,-2.8363666575,0.00228150139019787
"GTF2E2",2961,260,-2.8335935552,0.00230139163809748
"MCAT",27349,261,-2.8313311532,0.00231773503293571
"SNRPC",6631,262,-2.8282209888,0.00234037414087777
"POT1",25913,263,-2.824324346,0.00236902054524694
"SFPQ",6421,264,-2.8215614578,0.00238952397609399
"NAE1",8883,265,-2.8129204098,0.00245469004770437
"ERAL1",26284,266,-2.8081045067,0.00249170259092373
"FAM210A",125228,267,-2.8053977954,0.0025127258035177
"SEPHS1",22929,268,-2.8005665713,0.00255064921833141
"MED1",5469,269,-2.7970018836,0.00257896162866174
"ELOF1",84337,270,-2.7953267869,0.00259236385641061
"BRD4",23476,271,-2.7898980434,0.0026362321032275
"CLIP3",25999,272,-2.7876356414,0.00265471110450358
"DARS2",55157,273,-2.784596975,0.00267971461015343
"GLE1",2733,274,-2.7821251859,0.00270021023070605
"UQCRC2",7385,275,-2.7804194471,0.00271443632697962
"HEATR3",55027,276,-2.7761397792,0.00275042767158567
"TOP3B",8940,277,-2.7686426998,0.00281451645373175
"SFSWAP",6433,278,-2.7644958139,0.00285054193330465
"DNAJC19",131118,279,-2.760374463,0.00288675711771235
"KMT2A",4297,280,-2.7582499501,0.00290558725466145
"SP3",6670,281,-2.7460748566,0.0030156500150907
"TRAPPC11",60684,282,-2.744782785,0.0030275480626649
"HSF2",3298,283,-2.7419739337,0.00305355938947248
"RNF40",9810,284,-2.7361672721,0.00310797101346673
"MED6",10001,285,-2.7354471847,0.00311477911704222
"NUP188",23511,286,-2.7325719424,0.00314209727965772
"RPS27A",6233,287,-2.7308968457,0.00315811189871981
"GEMIN4",50628,288,-2.7281033154,0.00318498268365996
"DNAJC17",55192,289,-2.7225162549,0.00323934230872224
"RAC1",5879,290,-2.7211424713,0.00325283581284875
"MIS12",79003,291,-2.7167095932,0.0032967216500242
"STIL",6491,292,-2.7113778828,0.00335021084484118
"MED28",80306,293,-2.7057346453,0.00340767403440931
"MRPL19",9801,294,-2.7046621748,0.00341869426463705
"STAT5B",6777,295,-2.6991670403,0.00347566378896118
"DDX54",79039,296,-2.6921730006,0.00354940555954269
"MRPS18C",51023,297,-2.6893667029,0.00357938655409634
"ACO2",50,298.5,-2.6839839224,0.00363753023459615
"DHDDS",79947,298.5,-2.6839839224,0.00363753023459615
"TUBGCP4",27229,300,-2.6814917053,0.00366473657302284
"CTCF",10664,301,-2.6779014827,0.00370425026931925
"DCTN4",51164,302,-2.6748015323,0.00373867504845971
"PSMD7",5713,303,-2.6707261444,0.00378436843907429
"WDR76",79968,304,-2.6699549871,0.00379307080229785
"RPL10",6134,305,-2.6651952609,0.003847181621086
"IDI1",3422,306,-2.6635712342,0.00386580200804612
"CORO1C",23603,307,-2.6623813026,0.0038794964715672
"PLEKHM1",9842,308,-2.6561252248,0.00395221281211846
"MRPL48",51642,309,-2.6546952642,0.00396900413687476
"RRM2",6241,310,-2.6528771713,0.00399044535237721
"NCAPG",64151,311,-2.6447008606,0.00408815818642033
"RNF8",9025,312,-2.6421984295,0.00411848911674193
"DDX3X",1654,313.5,-2.636667546,0.00418624211206126
"DUSP10",11221,313.5,-2.636667546,0.00418624211206126
"GABPB1",2553,315,-2.6332509614,0.00422859158175814
"NOP53",29997,316,-2.6307638513,0.00425966050956992
"MED29",55588,317,-2.6302684721,0.00426587309671525
"FAM133B",257415,318,-2.6289151165,0.00428288694866513
"WDSUB1",151525,319,-2.6271532007,0.00430512794972736
"YY1",7528,320,-2.6263054383,0.00431586616170142
"CENPE",1062,321,-2.6176133203,0.0044273540972821
"IAH1",285148,322,-2.6149270371,0.00446232590374762
"LSM5",23658,323,-2.6108618633,0.00451571831110712
"ZNF207",7756,324,-2.6066894424,0.00457111180635566
"TMX2",51075,325,-2.5997234912,0.00466494518458676
"PKM",5315,326,-2.5967001459,0.00470620258672722
"TBC1D31",93594,327,-2.5933448453,0.00475237072550181
"MAU2",23383,328,-2.592527725,0.00476367508747588
"ZCRB1",85437,329,-2.5910824433,0.00478372840689162
"DDX1",1653,330,-2.588253164,0.00482320275308003
"TMEM199",147007,331,-2.583733467,0.0048868646251584
"CMTR2",55783,332,-2.5818694111,0.00491333802991876
"MBTPS2",51360,333,-2.5804751995,0.00493322214277187
"TMED10",10972,334,-2.5768645489,0.00498505056198411
"CTNNBL1",56259,335.5,-2.5728887476,0.00504268105899999
"MRPL23",6150,335.5,-2.5728887476,0.00504268105899999
"MRPS28",28957,337,-2.5703326929,0.00508004448690466
"URB1",9875,338,-2.5665177622,0.0051362681974851
"HSCB",150274,339,-2.5645413523,0.00516561338948408
"LETM1",3954,340,-2.5581269574,0.00526188318499809
"DDX24",57062,341.5,-2.5555887772,0.0053004157806342
"SUCLG1",8802,341.5,-2.5555887772,0.0053004157806342
"RPS14",6208,343,-2.548474723,0.00540975636483634
"DHX36",170506,344,-2.5465340621,0.00543992964824153
"NUMBL",9253,345,-2.5411870307,0.00552384021516299
"XYLT2",64132,346,-2.5387612046,0.00556228626476275
"INCENP",3619,347,-2.5367541527,0.00559427480017
"COX6C",1345,348,-2.5298392716,0.00570573941601462
"PFDN5",5204,349,-2.5290272582,0.00571895718602009
"BPTF",2186,350,-2.5135019712,0.00597695549445381
"GTPBP10",85865,351,-2.5123631097,0.00599628110399866
"GEMIN6",79833,352,-2.5077259516,0.00607554331016421
"PELO",53918,353,-2.5046566432,0.00612851585029124
"TFB2M",64216,354,-2.5013728407,0.00618564301609506
"MED10",84246,355,-2.4974251279,0.00625494398481825
"POLD2",5425,356,-2.4946673466,0.00630376307719523
"ELP6",54859,357,-2.493201637,0.00632984655506616
"PPP1R15B",84919,358,-2.4894684183,0.00639671421513188
"SPCS3",60559,359,-2.4883908408,0.00641613117905196
"ENO1",2023,360,-2.4875941484,0.00643052036479606
"RPRD1B",58490,361,-2.4792186646,0.00658352787435816
"RIF1",55183,362,-2.4780951241,0.00660429625931545
"GIGYF2",26058,363,-2.4775027119,0.00661527016758051
"PSKH1",5681,364,-2.4767724105,0.00662882053493547
"DCTN6",10671,365.5,-2.474548311,0.00667023883470518
"PIK3R4",30849,365.5,-2.474548311,0.00667023883470518
"SLTM",79811,367,-2.4716551942,0.00672445812687613
"PES1",23481,368,-2.4707206128,0.00674205595608359
"RBBP5",5929,369,-2.4682028606,0.00678966696323564
"SYNJ2",8871,370,-2.4585557333,0.0069748561253827
"HIRA",7290,371,-2.4570032046,0.00700507184523874
"MTOR",2475,372,-2.4565435744,0.00701403942675502
"SSRP1",6749,373,-2.4554659969,0.00703510315881498
"ANKRD49",54851,374,-2.4542301023,0.00705933027895608
"ACTR1A",10121,375,-2.4511403659,0.00712022046980241
"TBPL1",9519,376,-2.4502823895,0.00713721081214659
"TPI1",7167,377,-2.4476982464,0.00718860038613742
"ATP6V1G1",9550,378,-2.4467330229,0.00720787886058637
"RTTN",25914,379,-2.4449966421,0.00724267452973448
"GTF2A1",2957,380,-2.4401296689,0.00734099541678215
"AKAP6",9472,381,-2.438153259,0.00738125685037073
"WDR72",256764,382,-2.4368305454,0.00740831042385915
"CFAP299",255119,383.5,-2.4334548169,0.00747775092593464
"SSBP1",6742,383.5,-2.4334548169,0.00747775092593464
"DYNLL1",8655,385,-2.4318103622,0.00751178545200112
"LDB1",8861,386,-2.4312741269,0.00752291313246289
"SCAF1",58506,387,-2.4287461608,0.00757556798859856
"FLAD1",80308,388,-2.4251763662,0.00765047570546805
"SNAPC3",6619,389,-2.4234246644,0.00768747092297237
"PTCD3",55037,390,-2.4228782151,0.00769904388605094
"DPH6",89978,391,-2.4221836628,0.00771377557603874
"ISCA2",122961,392,-2.4200948988,0.00775822857485344
"GALNTL6",442117,393,-2.4176180027,0.0078112338227115
"EIF4ENIF1",56478,394,-2.4167906684,0.00782900951728021
"HADH",3033,395,-2.4157948029,0.00785045338211691
"NAA25",80018,396,-2.4151053576,0.00786532938513119
"PLK4",10733,397,-2.4122096873,0.00792807970874989
"NOP14",8602,398,-2.4102332774,0.00797116169804137
"TBP",6908,399,-2.4078329863,0.00802376019820681
"WTAP",9589,400,-2.4031294372,0.00812771628620809
"RPL13A",23521,401,-2.400657648,0.0081828198242698
"CNOT4",4850,402,-2.3967661123,0.00827023896539322
"FOXJ3",22887,403,-2.3946620273,0.00831784575363647
"AP2S1",1175,404,-2.391756143,0.00838398956268822
"DPH3",285381,405,-2.3879667473,0.00847093730383074
"ZZZ3",26009,406,-2.3864295396,0.00850643356277813
"PET117",100303755,407.5,-2.3809139771,0.0086348721406215
"UBE2S",27338,407.5,-2.3809139771,0.0086348721406215
"CCDC62",84660,409,-2.3779059527,0.00870563300822718
"DCPS",28960,410,-2.3711340677,0.00886679861527999
"JUP",3728,411,-2.3655878632,0.009000735628897
"RAD9A",5883,412,-2.3624776987,0.00907661681067119
"PARP8",79668,413,-2.3588006571,0.00916705070853762
"RBBP8",5932,414,-2.349873617,0.00938989316245698
"MCRS1",10445,415,-2.3482751253,0.00943029206110246
"WAC",51322,416,-2.3474426839,0.00945139059824024
"DYNLRB1",83658,417,-2.3458186572,0.0094926710131216
"IPO7",10527,418,-2.3419577634,0.00959144282673953
"STC1",6781,419,-2.3414470632,0.00960457492056703
"AP2A1",160,420,-2.338725031,0.00967483441895346
"SLC7A6OS",84138,421,-2.3311462395,0.00987282489804645
"ADAT2",134637,422,-2.3306508603,0.00988588864540934
"PIEZO1",9780,423,-2.3257838871,0.0100150413245265
"YPEL1",29799,424,-2.3230567479,0.0100880520497809
"RTL10",79680,425,-2.3224898706,0.0101032866090131
"MRPL11",65003,426,-2.3218566023,0.0101203291300248
"DIPK1A",388650,427,-2.3177046095,0.0102326901719054
"GTF2F1",2962,428,-2.3164687149,0.0102663453459228
"PNPO",55163,429,-2.3142931319,0.0103258241413826
"TMEM99",147184,430,-2.3117498448,0.01039573640602
"LTV1",84946,431,-2.3074088928,0.010516017974381
"LSM4",25804,432,-2.3071280077,0.0105238425016303
"HDAC8",55869,433,-2.299038516,0.0107513761482574
"SPECC1",92521,434,-2.2957649275,0.010844662900263
"XRN2",22803,435,-2.2886764083,0.0110490803690935
"TYMS",7298,436,-2.2867102124,0.011106371609945
"NAA15",80155,437,-2.2863322942,0.0111174129845138
"RPL37",6167,438.5,-2.2790369414,0.0113324347147216
"STAG2",10735,438.5,-2.2790369414,0.0113324347147216
"PTGR1",22949,440,-2.2760416846,0.011421757411664
"PNRC2",55629,441,-2.2741010237,0.0114799565851292
"PRR14L",253143,442,-2.2730796232,0.0115106910657724
"BRI3BP",140707,443,-2.2712666374,0.0115654207944833
"PCBP1",5093,444,-2.2657306469,0.011733939962101
"SETD1A",9739,445,-2.263672525,0.0117971317722003
"PTEN",5728,446,-2.2613794809,0.0118678841346386
"CORO1A",11151,447,-2.2567321088,0.0120124096135101
"LSM1",27257,448,-2.2534380923,0.0121157700050663
"BOP1",23246,449,-2.248249378,0.0122801463339435
"MOCS3",27304,450,-2.2436428619,0.0124276945748563
"HMGN5",79366,451,-2.2420852262,0.012477932322432
"CNIH3",149111,452,-2.2358751114,0.0126799765209944
"N6AMT1",29104,453,-2.2344298297,0.0127274024005039
"MRPS16",51021,454,-2.2318048305,0.0128139324699091
"TINF2",26277,455,-2.2312175253,0.0128333618250113
"UTP6",55813,456,-2.2281686449,0.0129346355600265
"ANXA7",310,457,-2.2187615466,0.0132514756865537
"TLR3",7098,458,-2.2158709833,0.0133501696512376
"RBM18",92400,459,-2.2116525994,0.0134953390163658
"ATF4",468,460,-2.2098345066,0.0135583249730752
"NDUFS5",4725,461,-2.2080266278,0.0136212085085986
"PPP1R35",221908,462,-2.2066988072,0.0136675543190496
"MRPL13",28998,463,-2.201867583,0.0138373317228496
"MRPS15",64960,464,-2.1991276762,0.013934422553992
"FLVCR1",28982,465,-2.19746024,0.0139937965447149
"FGFR1OP",11116,466,-2.1925932668,0.01416834833926
"THPO",7066,467,-2.1905096098,0.0142436493158
"ECI2",10455,468,-2.1876343675,0.0143481231777451
"LIMS1",3987,469,-2.1869500292,0.0143730860683467
"CBX3",11335,470,-2.1847744462,0.0144526942844062
"PCDHGB4",8641,471,-2.175520558,0.0147955646320878
"NHLRC2",374354,472,-2.1745144786,0.014833259625906
"KANSL1",284058,473,-2.1711821596,0.0149587026942116
"SMC5",23137,474,-2.1694942953,0.0150225884982317
"CDC6",990,475,-2.1691521261,0.0150355681806009
"RPL7",6129,476,-2.1664786104,0.0151373163120453
"SETD2",29072,477,-2.1569361766,0.015505318845279
"UNC13D",201294,478,-2.1551895818,0.0155735009205109
"USE1",55850,479,-2.1539179382,0.015623303972934
"SCAF8",22828,480,-2.1526258667,0.0156740469791659
"MZT1",440145,481,-2.1503583576,0.0157634397919576
"TAF2",6873,482,-2.1477486794,0.0158668629785452
