"HGNC","ENTREZ_ID","RANK","ew1364.BCSCORE","ew1364.PVAL"
"NCKAP1L",3071,1,-43.57065,0
"ABI1",10006,2,-36.99545,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000677612071025806
"ARPC4",10093,3.5,-26.0368,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000094912247709138
"BRK1",55845,3.5,-26.0368,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000094912247709138
"ACTR2",10097,5,-22.90575,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203593628054618
"ACTR3",10096,6,-21.49678,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000834360442931664
"ARPC3",10094,7,-20.87057,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000495722761556907
"LDLRAP1",26119,8,-20.40092,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820495510793262
"ARPC2",10109,9,-18.99195,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000994035683798922
"PTDSS1",9791,10,-18.52229,0.0000000000000000000000000000000000000000000000000000000000000000000000000000682526700619207
"ACTB",60,11,-18.20918,0.0000000000000000000000000000000000000000000000000000000000000000000000000218217228552566
"ARPC4-TTLL3",100526693,12,-18.05263,0.000000000000000000000000000000000000000000000000000000000000000000000000376110070863768
"FAM49B",51571,13,-16.33056,0.00000000000000000000000000000000000000000000000000000000000299163091908158
"CAPZA1",829,14,-14.68676,0.00000000000000000000000000000000000000000000000039186274835591
"MYO9B",4650,15,-13.46565,0.0000000000000000000000000000000000000000124558135019297
"CAPZB",832,16,-13.37172,0.0000000000000000000000000000000000000000442355531407489
"CYFIP1",23191,17,-12.91772,0.0000000000000000000000000000000000000178790482797459
"MAP3K7",6885,18,-12.30717,0.0000000000000000000000000000000000414392934106823
"FADD",8772,19,-12.1193,0.000000000000000000000000000000000417344959300468
"PGGT1B",5229,20,-12.08799,0.00000000000000000000000000000000061120407397757
"C1orf43",25912,21,-11.72792,0.0000000000000000000000000000000458419995476624
"PREX1",57580,22,-11.69661,0.000000000000000000000000000000066323703341431
"VDAC1",7416,23,-10.78861,0.00000000000000000000000000194819016762332
"SPTSSA",171546,24,-9.927572,0.00000000000000000000001579263604919
"CCNC",892,25,-9.911917,0.0000000000000000000000184743810913248
"GAS7",8522,26,-9.817986,0.0000000000000000000000471033984309416
"SPTLC2",9517,27,-9.645778,0.000000000000000000000256106504038987
"SLC5A3",6526,28,-9.363984,0.00000000000000000000383927312311666
"RAC1",5879,29,-9.317018,0.00000000000000000000598279637798084
"SPTLC1",10558,30,-8.972604,0.000000000000000000144792835116805
"PLEKHO2",80301,31,-8.894327,0.00000000000000000029387196395979
"BAP1",8314,32,-8.565568,0.00000000000000000537721874699146
"MLLT1",4298,33,-8.39336,0.0000000000000000236221077029294
"PICALM",8301,34,-8.315084,0.0000000000000000458436526663213
"RALGAPB",57148,35,-8.252463,0.0000000000000000775814726575824
"MED13L",23389,36,-8.221153,0.000000000000000100777966583291
"SPPL3",121665,37,-8.205498,0.000000000000000114818506916054
"SRSF6",6431,38,-8.111566,0.000000000000000249857528368348
"KAT6A",7994,39,-7.892393,0.00000000000000148223233508374
"FASN",2194,40,-7.845428,0.00000000000000215739672897831
"RAB10",10890,41,-7.767151,0.00000000000000401355648742964
"HSD17B12",51144,42,-7.751496,0.00000000000000454081035140351
"CASP8",841,43,-7.735841,0.00000000000000513608883757188
"ZBTB2",57621,44,-7.407081,0.0000000000000645548058085635
"PIK3R5",23533,45,-7.266184,0.000000000000184892407770871
"GNA13",10672,46.5,-7.250529,0.000000000000207573488065105
"PFN1",5216,46.5,-7.250529,0.000000000000207573488065105
"TADA1",117143,48,-7.156598,0.000000000000413518817570754
"BCL11A",53335,49,-7.109632,0.000000000000581763864915719
"LCMT1",51451,50,-6.937425,0.00000000000199655593686308
"GPR84",53831,51.5,-6.859148,0.00000000000346362217608904
"SUPT20H",55578,51.5,-6.859148,0.00000000000346362217608904
"BRIP1",83990,53.5,-6.780872,0.00000000000597263382852157
"BRPF1",7862,53.5,-6.780872,0.00000000000597263382852157
"PLEKHF2",79666,55,-6.686941,0.000000000011394184854192
"TAF5L",27097,56,-6.655631,0.0000000000141043585936415
"MICALL1",85377,57,-6.62432,0.0000000000174425157636165
"TADA2B",93624,58,-6.514734,0.0000000000364092912638277
"RAB14",51552,59,-6.483423,0.0000000000448323243602348
"DOCK2",1794,60,-6.405147,0.0000000000751122853170001
"NCAPG2",54892,61,-6.217284,0.000000000252916879177318
"ELOVL5",60481,62.5,-6.201629,0.000000000279408437629304
"WDFY3",23001,62.5,-6.201629,0.000000000279408437629304
"FBXO11",80204,64.5,-6.154663,0.000000000376186536981478
"KAT2A",2648,64.5,-6.154663,0.000000000376186536981478
"EXOC8",149371,66,-6.060732,0.000000000677517235473593
"BRD2",6046,67,-6.013766,0.000000000906310545608318
"GNG5",2787,68.5,-5.919835,0.00000000161132385424158
"PDS5A",23244,68.5,-5.919835,0.00000000161132385424158
"AP3B1",8546,70,-5.888525,0.00000000194828805230947
"LIPT2",387787,71,-5.825904,0.00000000284021320048304
"METAP1",23173,72,-5.794593,0.00000000342435321937489
"FANCI",55215,73.5,-5.731972,0.00000000496348313288266
"MOB4",25843,73.5,-5.731972,0.00000000496348313288266
"PEX10",5192,75,-5.700662,0.00000000596715285401588
"ERCC4",2072,76,-5.653696,0.00000000785169261325132
"LCP1",3936,77.5,-5.622386,0.00000000941689257126186
"USP7",7874,77.5,-5.622386,0.00000000941689257126186
"GNPAT",8443,79,-5.591075,0.0000000112834036179711
"TAF6L",10629,80,-5.57542,0.0000000123466683869159
"DSCC1",79075,81,-5.528455,0.0000000161531634055867
"TBC1D10B",26000,82,-5.356247,0.0000000424841678645002
"MSN",4478,83,-5.340592,0.000000046321773670439
"ARHGEF2",9181,84,-5.309281,0.0000000550292695825576
"CERS2",29956,85,-5.231005,0.0000000842954744507149
"RCOR1",23186,86,-5.121419,0.000000151622497329958
"MEN1",4221,87,-5.043143,0.000000228973374482397
"ARHGAP17",55114,88,-5.011832,0.000000269571325944948
"RARS2",57038,89,-4.980522,0.000000317064964033906
"CAB39",51719,90,-4.964867,0.000000343740832871913
"EXOC7",23265,91.5,-4.949211,0.000000372574657322655
"SAMD1",90378,91.5,-4.949211,0.000000372574657322655
"YIPF5",81555,93,-4.902246,0.000000473735408319181
"STRN",6801,94,-4.839625,0.000000650421757556603
"MBNL1",4154,95,-4.792659,0.000000822926192810475
"MAGT1",84061,96,-4.761349,0.000000961515787538383
"PEX12",5193,97,-4.730038,0.00000112238907814395
"ACTR1A",10121,98.5,-4.683073,0.00000141302905041632
"CSNK1A1",1452,98.5,-4.683073,0.00000141302905041632
"CDK2",1017,100.5,-4.667417,0.00000152504949085288
"HTT",3064,100.5,-4.667417,0.00000152504949085288
"P2RY8",286530,102,-4.651762,0.00000164555394481358
"SNAPC3",6619,103,-4.636107,0.00000177516117379514
"EXOC2",55770,104.5,-4.542176,0.0000027838263630882
"ZNF217",7764,104.5,-4.542176,0.0000027838263630882
"U2SURP",23350,106,-4.463899,0.0000040240756543367
"WDR48",57599,107,-4.432589,0.00000465541243164769
"IPMK",253430,108,-4.401279,0.00000538073209165359
"DCTD",1635,109,-4.369968,0.00000621323726676409
"TFRC",7037,110,-4.338658,0.0000071677702227037
"F2RL3",9002,112.5,-4.307347,0.00000826121529024521
"PMPCB",9512,112.5,-4.307347,0.00000826121529024521
"XPO1",7514,112.5,-4.307347,0.00000826121529024521
"ZDHHC5",25921,112.5,-4.307347,0.00000826121529024521
"WDR74",54663,115,-4.291692,0.0000088658394035466
"CNOT4",4850,116,-4.276037,0.00000951248089431145
"SAFB2",9667,117.5,-4.213416,0.0000125768580583923
"SARS1",6301,117.5,-4.213416,0.0000125768580583923
"SH3GL1",6455,119,-4.197761,0.0000134783449095841
"ARF4",378,121.5,-4.182105,0.0000144411259901872
"HNRNPU",3192,121.5,-4.182105,0.0000144411259901872
"KDM2A",22992,121.5,-4.182105,0.0000144411259901872
"MRM2",29960,121.5,-4.182105,0.0000144411259901872
"BCS1L",617,125,-4.16645,0.0000154689854969368
"GET4",51608,125,-4.16645,0.0000154689854969368
"MED12",9968,125,-4.16645,0.0000154689854969368
"MBTPS2",51360,127,-4.150795,0.0000165661212618816
"KIF15",56992,128,-4.13514,0.000017736915439176
"RAB1A",5861,129,-4.025553,0.0000284207878037622
"CDC16",8881,130,-3.994243,0.0000324506376845117
"CFAP20",29105,131.5,-3.962932,0.0000370174371584495
"PEX5",5830,131.5,-3.962932,0.0000370174371584495
"FANCL",55120,133,-3.931622,0.00004218732971054
"CNOT1",23019,135,-3.915967,0.0000450212824461117
"NME6",10201,135,-3.915967,0.0000450212824461117
"TECR",9524,135,-3.915967,0.0000450212824461117
"TRIM28",10155,137,-3.900311,0.000048034599619455
"CREB1",1385,138,-3.884656,0.0000512374389421772
"EXOC5",10640,140.5,-3.853346,0.000058257278829928
"FANCC",2176,140.5,-3.853346,0.000058257278829928
"MYLIP",29116,140.5,-3.853346,0.000058257278829928
"TMCC1",23023,140.5,-3.853346,0.000058257278829928
"KCTD10",83892,143,-3.837691,0.0000620983129248943
"F8A1",8263,145,-3.822035,0.000066177449162881
"F8A2",474383,145,-3.822035,0.000066177449162881
"RNF149",284996,145,-3.822035,0.000066177449162881
"DMAC2",55101,148.5,-3.790725,0.0000751040957255506
"H3C14",126961,148.5,-3.790725,0.0000751040957255506
"H3C15",333932,148.5,-3.790725,0.0000751040957255506
"SLC4A2",6522,148.5,-3.790725,0.0000751040957255506
"MYH9",4627,151.5,-3.77507,0.0000799813687993324
"SPC24",147841,151.5,-3.77507,0.0000799813687993324
"WAS",7454,153,-3.743759,0.0000906437729405791
"GOLGA8S",653061,154.5,-3.728104,0.0000964628829048292
"SMARCAL1",50485,154.5,-3.728104,0.0000964628829048292
"CAP1",10487,156.5,-3.696794,0.000109169685946002
"INTS3",65123,156.5,-3.696794,0.000109169685946002
"FNTB",2342,158,-3.665483,0.000123436105613882
"CBFB",865,159.5,-3.649828,0.000131207981961819
"TAF1C",9013,159.5,-3.649828,0.000131207981961819
"NASP",4678,161,-3.618517,0.000148148019716357
"NELFA",7469,162.5,-3.571552,0.000177436034809299
"SMC2",10592,162.5,-3.571552,0.000177436034809299
"KRI1",65095,164,-3.555897,0.000188345823351058
"CCNH",902,165,-3.524586,0.000212072555164583
"SLC25A36",55186,166.5,-3.508931,0.000224955804987535
"SUPT7L",9913,166.5,-3.508931,0.000224955804987535
"VPS13A",23230,168,-3.461965,0.000268123443312082
"MFAP1",4236,169,-3.430655,0.000301062931943885
"LRWD1",222229,170,-3.415,0.000318910057724953
"ARF6",382,171.5,-3.399344,0.000337738503519958
"ARMH3",79591,171.5,-3.399344,0.000337738503519958
"HSP90AB1",3326,173,-3.383689,0.000357594821813201
"MRPS18C",51023,174,-3.368034,0.000378531296284564
"ZFP36L2",678,175,-3.352379,0.000400601276490553
"LENG1",79165,176.5,-3.336723,0.000423861954729679
"TARDBP",23435,176.5,-3.336723,0.000423861954729679
"GCN1",10985,178.5,-3.321068,0.000448368431022995
"RUNX1",861,178.5,-3.321068,0.000448368431022995
"PITPNB",23760,180.5,-3.305413,0.000474182707194875
"RPL12",6136,180.5,-3.305413,0.000474182707194875
"LDLR",3949,182.5,-3.289758,0.000501367911410264
"SETD3",84193,182.5,-3.289758,0.000501367911410264
"AP3D1",8943,184,-3.274103,0.000529989834688129
"CSK",1445,185.5,-3.258447,0.000560118996361134
"MATR3",9782,185.5,-3.258447,0.000560118996361134
"ADSS2",159,187,-3.242792,0.000591822944506336
"RTEL1",51750,188.5,-3.227137,0.000625177891343236
"RTEL1-TNFRSF6B",100533107,188.5,-3.227137,0.000625177891343236
"CIP2A",57650,191,-3.211482,0.000660261214375981
"NUTF2",10204,191,-3.211482,0.000660261214375981
"UBL5",59286,191,-3.211482,0.000660261214375981
"DCTN3",11258,193.5,-3.180171,0.000735940843025894
"PLAGL2",5326,193.5,-3.180171,0.000735940843025894
"SNRNP70",6625,195.5,-3.164516,0.000776705604237294
"TWF2",11344,195.5,-3.164516,0.000776705604237294
"USP22",23326,197,-3.148861,0.000819540688761391
"RBBP4",5928,198,-3.133206,0.000864540212714464
"DCAF4L1",285429,199.5,-3.11755,0.000911805053650903
"ZBTB11",27107,199.5,-3.11755,0.000911805053650903
"NPC1",4864,201.5,-3.101895,0.000961430742646574
"RPL32",6161,201.5,-3.101895,0.000961430742646574
"COPB1",1315,203.5,-3.08624,0.00101352568131028
"PSMC4",5704,203.5,-3.08624,0.00101352568131028
"DEGS1",8560,205.5,-3.070585,0.00106819933257135
"LPGAT1",9926,205.5,-3.070585,0.00106819933257135
"CTPS1",1503,209,-3.054929,0.00112556903559185
"FAM27D1",724094,209,-3.054929,0.00112556903559185
"ODR4",54953,209,-3.054929,0.00112556903559185
"RREB1",6239,209,-3.054929,0.00112556903559185
"ZNF687",57592,209,-3.054929,0.00112556903559185
"CEP192",55125,213.5,-3.039274,0.00118574529568553
"KATNB1",10300,213.5,-3.039274,0.00118574529568553
"SDAD1",55153,213.5,-3.039274,0.00118574529568553
"SLC35A2",7355,213.5,-3.039274,0.00118574529568553
"TMEM199",147007,216,-3.023619,0.00124885387895251
"ATP5F1C",509,218.5,-3.007964,0.00131502145634442
"EXOC3",11336,218.5,-3.007964,0.00131502145634442
"INTS10",55174,218.5,-3.007964,0.00131502145634442
"TOP3A",7156,218.5,-3.007964,0.00131502145634442
"EIF3B",8662,223,-2.992309,0.00138437930328673
"ELOVL1",64834,223,-2.992309,0.00138437930328673
"FAM172A",83989,223,-2.992309,0.00138437930328673
"GTF2H4",2968,223,-2.992309,0.00138437930328673
"INPP5D",3635,223,-2.992309,0.00138437930328673
"ARHGAP30",257106,227,-2.976653,0.00145706817553018
"HDAC8",55869,227,-2.976653,0.00145706817553018
"MAN1A2",10905,227,-2.976653,0.00145706817553018
"KDM5C",8242,229,-2.960998,0.00153321965186868
"C5orf58",133874,232.5,-2.945343,0.00161298410401792
"MYB",4602,232.5,-2.945343,0.00161298410401792
"SLC25A19",60386,232.5,-2.945343,0.00161298410401792
"SMARCA5",8467,232.5,-2.945343,0.00161298410401792
"SMC4",10051,232.5,-2.945343,0.00161298410401792
"SMIM11A",54065,232.5,-2.945343,0.00161298410401792
"CELF2",10659,237,-2.929688,0.00169651247500289
"SCGB2B2",284402,237,-2.929688,0.00169651247500289
"VPS18",57617,237,-2.929688,0.00169651247500289
"INTS5",80789,240,-2.914032,0.00178396665696094
"NSMCE3",56160,240,-2.914032,0.00178396665696094
"SUB1",10923,240,-2.914032,0.00178396665696094
"AMD1",262,243.5,-2.882722,0.00197127608001973
"DHRSX",207063,243.5,-2.882722,0.00197127608001973
"PHF5A",84844,243.5,-2.882722,0.00197127608001973
"PPP6C",5537,243.5,-2.882722,0.00197127608001973
"F8A3",474384,246.5,-2.867067,0.00207147647124323
"TTK",7272,246.5,-2.867067,0.00207147647124323
"NUF2",83540,248,-2.851412,0.00217627661151077
"DNAJA1",3301,250,-2.835756,0.00228586795184752
"NDUFS3",4722,250,-2.835756,0.00228586795184752
"STT3B",201595,250,-2.835756,0.00228586795184752
"PSMA1",5682,253,-2.820101,0.00240042681168444
"SPN",6693,253,-2.820101,0.00240042681168444
"TRAPPC13",80006,253,-2.820101,0.00240042681168444
"IK",3550,256,-2.804446,0.00252015649109884
"ITGA6",3655,256,-2.804446,0.00252015649109884
"TRMU",55687,256,-2.804446,0.00252015649109884
"ADNP",23394,259,-2.788791,0.00264525972099647
"LSS",4047,259,-2.788791,0.00264525972099647
"RPS9",6203,259,-2.788791,0.00264525972099647
"ATF4",468,261.5,-2.773135,0.0027759541691196
"SIN3A",25942,261.5,-2.773135,0.0027759541691196
"CUL4A",8451,263.5,-2.75748,0.00291243882400454
"FOSL2",2355,263.5,-2.75748,0.00291243882400454
"FANCA",2175,267.5,-2.741825,0.00305494419036603
"FANCB",2187,267.5,-2.741825,0.00305494419036603
"H2BC11",8970,267.5,-2.741825,0.00305494419036603
"KAT5",10524,267.5,-2.741825,0.00305494419036603
"PRKAA1",5562,267.5,-2.741825,0.00305494419036603
"TAF7",6879,267.5,-2.741825,0.00305494419036603
"HAUS1",115106,272.5,-2.72617,0.0032036993977525
"NLE1",54475,272.5,-2.72617,0.0032036993977525
"SENP8",123228,272.5,-2.72617,0.0032036993977525
"SQLE",6713,272.5,-2.72617,0.0032036993977525
"GFI1",2672,276.5,-2.710515,0.00335894049448172
"SLC35B2",347734,276.5,-2.710515,0.00335894049448172
"SRSF11",9295,276.5,-2.710515,0.00335894049448172
"TAF6",6878,276.5,-2.710515,0.00335894049448172
"TEX13B",56156,280,-2.694859,0.00352092113932219
"TRAPPC3",27095,280,-2.694859,0.00352092113932219
"WDR82",80335,280,-2.694859,0.00352092113932219
"UGDH",7358,282,-2.679204,0.00368987091334796
"NBPF3",84224,283,-2.663549,0.00386605749520286
"DNAJC9",23234,285,-2.647894,0.00404974584412037
"RABGGTA",5875,285,-2.647894,0.00404974584412037
"SSTR4",6754,285,-2.647894,0.00404974584412037
"GNB2",2783,287,-2.632238,0.00424122093047835
"DDX42",11325,290,-2.600928,0.00464859822451949
"GOLGA6L4",643707,290,-2.600928,0.00464859822451949
"MAP4K5",11183,290,-2.600928,0.00464859822451949
"PHB",5245,290,-2.600928,0.00464859822451949
"SDHA",6389,290,-2.600928,0.00464859822451949
"COPA",1314,294,-2.585273,0.00486509603857041
"RIC8A",60626,294,-2.585273,0.00486509603857041
"SNRPB2",6629,294,-2.585273,0.00486509603857041
"SS18L2",51188,296.5,-2.569618,0.00509053559326913
"STUB1",10273,296.5,-2.569618,0.00509053559326913
"CDK5RAP3",80279,299.5,-2.553962,0.00532524396791914
"PGK1",5230,299.5,-2.553962,0.00532524396791914
"REXO1L11P",100288470,299.5,-2.553962,0.00532524396791914
"SEC61G",23480,299.5,-2.553962,0.00532524396791914
"GSS",2937,303.5,-2.538307,0.00556951115163922
"TADA2A",6871,303.5,-2.538307,0.00556951115163922
"UBE2K",3093,303.5,-2.538307,0.00556951115163922
"XRN2",22803,303.5,-2.538307,0.00556951115163922
"GPR89B",51463,306,-2.530479,0.00569534516731062
"SEPHS1",22929,307.5,-2.522652,0.00582368005655425
"VHL",7428,307.5,-2.522652,0.00582368005655425
"GEMIN5",25929,309.5,-2.506997,0.00608808725588096
"PEX3",8504,309.5,-2.506997,0.00608808725588096
"COA5",493753,311,-2.491341,0.00636309567295933
"EMC2",9694,314,-2.475686,0.00664902372674719
"IRF2BP2",359948,314,-2.475686,0.00664902372674719
"LRP8",7804,314,-2.475686,0.00664902372674719
"RPL18A",6142,314,-2.475686,0.00664902372674719
"SSRP1",6749,314,-2.475686,0.00664902372674719
"CORO1A",11151,319,-2.460031,0.00694625076692485
"CREBBP",1387,319,-2.460031,0.00694625076692485
"PEX2",5828,319,-2.460031,0.00694625076692485
"TNFAIP3",7128,319,-2.460031,0.00694625076692485
"TRMT5",57570,319,-2.460031,0.00694625076692485
"EMC8",10328,323,-2.444376,0.00725514758239122
"NDUFB3",4709,323,-2.444376,0.00725514758239122
"POLR1E",64425,323,-2.444376,0.00725514758239122
"H2AZ1",3015,328,-2.428721,0.00757609368852687
"PHF6",84295,328,-2.428721,0.00757609368852687
"PRKAG1",5571,328,-2.428721,0.00757609368852687
"PSMA6",5687,328,-2.428721,0.00757609368852687
"RBM12",10137,328,-2.428721,0.00757609368852687
"USP36",57602,328,-2.428721,0.00757609368852687
"WDR83",84292,328,-2.428721,0.00757609368852687
"CD164L2",388611,335.5,-2.413065,0.00790949908561387
"COX4I1",1327,335.5,-2.413065,0.00790949908561387
"NSF",4905,335.5,-2.413065,0.00790949908561387
"NUP205",23165,335.5,-2.413065,0.00790949908561387
"PYCR2",29920,335.5,-2.413065,0.00790949908561387
"REXO1L10P",100288500,335.5,-2.413065,0.00790949908561387
"RNASEH1",246243,335.5,-2.413065,0.00790949908561387
"TRAPPC1",58485,335.5,-2.413065,0.00790949908561387
"NPIPB6",728741,341,-2.39741,0.00825571833670815
"RRM1",6240,341,-2.39741,0.00825571833670815
"SEC23B",10483,341,-2.39741,0.00825571833670815
"EP300",2033,345,-2.381755,0.00861517834741654
"NUBP2",10101,345,-2.381755,0.00861517834741654
"PPME1",51400,345,-2.381755,0.00861517834741654
"SFPQ",6421,345,-2.381755,0.00861517834741654
"WASF2",10163,345,-2.381755,0.00861517834741654
"RPLP0",6175,349,-2.3661,0.0089882940432902
"STAG2",10735,349,-2.3661,0.0089882940432902
"UNC50",25972,349,-2.3661,0.0089882940432902
"TMED10",10972,351.5,-2.350444,0.00937551448495004
"TSFM",10102,351.5,-2.350444,0.00937551448495004
"NDUFS5",4725,353,-2.334789,0.00977722306269331
"AP2A1",160,355.5,-2.319134,0.0101938858662276
"COG7",91949,355.5,-2.319134,0.0101938858662276
"H2AC18",8337,355.5,-2.319134,0.0101938858662276
"OR4C11",219429,355.5,-2.319134,0.0101938858662276
"COA7",65260,358.5,-2.303479,0.0106259536882623
"POLR3F",10621,358.5,-2.303479,0.0106259536882623
"DHFR",1719,360.5,-2.287824,0.0110738862990078
"RPE",6120,360.5,-2.287824,0.0110738862990078
"PSMB3",5691,365,-2.272168,0.0115381826206815
"PTPA",5524,365,-2.272168,0.0115381826206815
"STRIP1",85369,365,-2.272168,0.0115381826206815
"TNFAIP1",7126,365,-2.272168,0.0115381826206815
"USP1",7398,365,-2.272168,0.0115381826206815
"VPS45",11311,365,-2.272168,0.0115381826206815
"XPO7",23039,365,-2.272168,0.0115381826206815
"PARN",5073,370,-2.256513,0.0120192610422698
"SPI1",6688,370,-2.256513,0.0120192610422698
"TFDP1",7027,370,-2.256513,0.0120192610422698
"H3C3",8352,372.5,-2.240858,0.0125176372779074
"POLR3C",10623,372.5,-2.240858,0.0125176372779074
"MCPH1",79648,375.5,-2.225203,0.0130338067782523
"PMM2",5373,375.5,-2.225203,0.0130338067782523
"POLE",5426,375.5,-2.225203,0.0130338067782523
"UBE2L3",7332,375.5,-2.225203,0.0130338067782523
"FEN1",2237,379.5,-2.209547,0.0135683085424988
"GPN1",11321,379.5,-2.209547,0.0135683085424988
"TFEB",7942,379.5,-2.209547,0.0135683085424988
"UQCRQ",27089,379.5,-2.209547,0.0135683085424988
"DDA1",79016,384,-2.193892,0.0141215873301537
"NFYB",4801,384,-2.193892,0.0141215873301537
"POLD3",10714,384,-2.193892,0.0141215873301537
"RCE1",9986,384,-2.193892,0.0141215873301537
"USP24",23358,384,-2.193892,0.0141215873301537
"PIP5K1C",23396,387,-2.178237,0.0146941983794176
"ALG12",79087,390.5,-2.162582,0.0152866719663192
"H2AC19",723790,390.5,-2.162582,0.0152866719663192
"HMGN2",3151,390.5,-2.162582,0.0152866719663192
"PSMD6",9861,390.5,-2.162582,0.0152866719663192
"SEC31A",22872,390.5,-2.162582,0.0152866719663192
"SRSF9",8683,390.5,-2.162582,0.0152866719663192
"DENND4B",9909,395,-2.146926,0.0158995866697662
"PPIL2",23759,395,-2.146926,0.0158995866697662
"RAB8A",4218,395,-2.146926,0.0158995866697662
"FCHO1",23149,399.5,-2.131271,0.0165334113696334
"PEX6",5190,399.5,-2.131271,0.0165334113696334
"RAD17",5884,399.5,-2.131271,0.0165334113696334
"RHOG",391,399.5,-2.131271,0.0165334113696334
"RPS15",6209,399.5,-2.131271,0.0165334113696334
"SLC38A2",54407,399.5,-2.131271,0.0165334113696334
"ASH2L",9070,405,-2.115616,0.0171887399659944
"EIPR1",7260,405,-2.115616,0.0171887399659944
"GEN1",348654,405,-2.115616,0.0171887399659944
"TAF13",6884,405,-2.115616,0.0171887399659944
"TUFM",7284,405,-2.115616,0.0171887399659944
"ATG16L1",55054,410,-2.099961,0.0178661359933053
"MTMR6",9107,410,-2.099961,0.0178661359933053
"PPP4C",5531,410,-2.099961,0.0178661359933053
"RABGAP1L",9910,410,-2.099961,0.0178661359933053
"TONSL",4796,410,-2.099961,0.0178661359933053
"B3GNT2",10678,413,-2.071781,0.0191429346870814
"CHMP2A",27243,415,-2.06865,0.0192894711691818
"DONSON",29980,415,-2.06865,0.0192894711691818
"SF3B3",23450,415,-2.06865,0.0192894711691818
"ANPEP",290,419,-2.052995,0.0200365312180865
"DHX29",54505,419,-2.052995,0.0200365312180865
"NDE1",54820,419,-2.052995,0.0200365312180865
"TMEM167A",153339,419,-2.052995,0.0200365312180865
"TRAIP",10293,419,-2.052995,0.0200365312180865
"CXXC1",30827,422.5,-2.03734,0.0208079910063926
"ZNF281",23528,422.5,-2.03734,0.0208079910063926
"ASF1B",55723,424,-2.021685,0.0216044522384765
"ADIPOR1",51094,427.5,-2.006029,0.0224265770101073
"AP2B1",163,427.5,-2.006029,0.0224265770101073
"GDI2",2665,427.5,-2.006029,0.0224265770101073
"PPP1R8",5511,427.5,-2.006029,0.0224265770101073
"RAP1GDS1",5910,427.5,-2.006029,0.0224265770101073
"USP39",10713,427.5,-2.006029,0.0224265770101073
"AASDHPPT",60496,431.5,-1.990374,0.0232748759049987
"PACSIN2",11252,431.5,-1.990374,0.0232748759049987
"CALR",811,435,-1.974719,0.0241500227653633
"KDSR",2531,435,-1.974719,0.0241500227653633
"PNISR",25957,435,-1.974719,0.0241500227653633
"POM121C",100101267,435,-1.974719,0.0241500227653633
"RNF168",165918,435,-1.974719,0.0241500227653633
"FAAP100",80233,442,-1.959064,0.025052646070696
"FPGS",2356,442,-1.959064,0.025052646070696
"HSD17B10",3028,442,-1.959064,0.025052646070696
"MPI",4351,442,-1.959064,0.025052646070696
"MRE11",4361,442,-1.959064,0.025052646070696
"PEX13",5194,442,-1.959064,0.025052646070696
"PEX7",5191,442,-1.959064,0.025052646070696
"PSMA4",5685,442,-1.959064,0.025052646070696
"TRAPPC8",22878,442,-1.959064,0.025052646070696
"LAMTOR2",28956,447.5,-1.943409,0.0259833803552083
"TFAP4",7023,447.5,-1.943409,0.0259833803552083
"CDK1",983,452.5,-1.927753,0.0269429281448964
"IRF8",3394,452.5,-1.927753,0.0269429281448964
"KRR1",11103,452.5,-1.927753,0.0269429281448964
"PCNA",5111,452.5,-1.927753,0.0269429281448964
"POLR1C",9533,452.5,-1.927753,0.0269429281448964
"SARS2",54938,452.5,-1.927753,0.0269429281448964
"SLC4A7",9497,452.5,-1.927753,0.0269429281448964
"THAP1",55145,452.5,-1.927753,0.0269429281448964
"BRCA1",672,460.5,-1.912098,0.0279318126712507
"CMTR2",55783,460.5,-1.912098,0.0279318126712507
"GTPBP6",8225,460.5,-1.912098,0.0279318126712507
"H2AC12",85235,460.5,-1.912098,0.0279318126712507
"PDK1",5163,460.5,-1.912098,0.0279318126712507
"POLR2A",5430,460.5,-1.912098,0.0279318126712507
"SMARCB1",6598,460.5,-1.912098,0.0279318126712507
"ZNF865",100507290,460.5,-1.912098,0.0279318126712507
"BPTF",2186,467,-1.896443,0.0289507452324515
"C1RL",51279,467,-1.896443,0.0289507452324515
"GOLGA6L19",101927601,467,-1.896443,0.0289507452324515
"ISG20L2",81875,467,-1.896443,0.0289507452324515
"MED28",80306,467,-1.896443,0.0289507452324515
"FBXO21",23014,472,-1.880788,0.0300003815915674
"LIG1",3978,472,-1.880788,0.0300003815915674
"RUNX3",864,472,-1.880788,0.0300003815915674
"UBE2T",29089,472,-1.880788,0.0300003815915674
"ZC3H4",23211,472,-1.880788,0.0300003815915674
"AKR7L",246181,478,-1.865132,0.0310814520650562
