"HGNC","ENTREZ_ID","RANK","ew1314.BCSCORE","ew1314.PVAL"
"UBE2J1",51465,1,15.224704581,0.000000000000000000000000000000000000000000000000000121225644544458
"SYVN1",84447,2,15.139585406,0.000000000000000000000000000000000000000000000000000443857789631315
"P4HB",5034,3,15.054466231,0.0000000000000000000000000000000000000000000000000016134666357737
"ALG12",79087,4,15.026093172,0.00000000000000000000000000000000000000000000000000247686574316195
"EDEM2",55741,5,14.600497295,0.00000000000000000000000000000000000000000000000139402117127983
"EDEM3",80267,6.5,14.174901419,0.000000000000000000000000000000000000000000000655135091176122
"OS9",10956,6.5,14.174901419,0.000000000000000000000000000000000000000000000655135091176122
"MPDU1",9526,8,13.720932483,0.000000000000000000000000000000000000000000380402928182987
"SAMD4B",55095,9,13.522321074,0.0000000000000000000000000000000000000000057737049819053
"SMG7",9887,10,13.437201899,0.0000000000000000000000000000000000000000183008426872333
"MPI",4351,11,13.295336606,0.000000000000000000000000000000000000000123181017669563
"SEL1L",6400,12,13.23859049,0.000000000000000000000000000000000000000262626689949961
"SMG1",23049,13,12.784621554,0.0000000000000000000000000000000000000999165774290158
"SOD1",6647,14,12.67112932,0.000000000000000000000000000000000000427374498805326
"DOHH",83475,15,12.586010145,0.00000000000000000000000000000000000126048563484697
"XRN1",54464,16,12.472517911,0.00000000000000000000000000000000000527204100307309
"SMG6",23293,17,12.359025677,0.0000000000000000000000000000000000217700976297788
"UBE2G2",7327,18,12.302279561,0.0000000000000000000000000000000000440267503737073
"DDX5",1655,19,12.273906502,0.0000000000000000000000000000000000625350733243478
"PGM3",5238,20,12.217160385,0.000000000000000000000000000000000125862273074868
"SMG5",23381,21,12.018548976,0.00000000000000000000000000000000141956641105756
"HSPA14",51182,22,11.933429801,0.00000000000000000000000000000000396200221469909
"TXNDC11",51061,23,11.876683684,0.00000000000000000000000000000000782259865814738
"ALG2",85365,24.5,11.734818391,0.0000000000000000000000000000000422537598754623
"UPF3B",65109,24.5,11.734818391,0.0000000000000000000000000000000422537598754623
"PTPA",5524,26,11.678072274,0.0000000000000000000000000000000824974841556703
"AUP1",550,27,11.649699216,0.00000000000000000000000000000011513506858168
"DPM1",8813,28,11.507833924,0.000000000000000000000000000000602330966506139
"PPP4C",5531,29,11.479460865,0.000000000000000000000000000000836602931139018
"N6AMT1",29104,30,11.39434169,0.00000000000000000000000000000223094830213666
"RFT1",91869,31,11.365968631,0.00000000000000000000000000000308876911585614
"UPF2",26019,32,11.309222515,0.00000000000000000000000000000590658192114621
"ALG1",56052,33,11.224103339,0.000000000000000000000000000015526011294716
"ALG3",10195,34,11.138984164,0.0000000000000000000000000000405191976410655
"BAP1",8314,35,11.053864988,0.0000000000000000000000000001049879386263
"DPAGT1",1798,36.5,11.02549193,0.000000000000000000000000000143969931204349
"INTS3",65123,36.5,11.02549193,0.000000000000000000000000000143969931204349
"DOLK",22845,38,10.685015229,0.00000000000000000000000000598147102292795
"GMPPB",29925,39,10.543149936,0.000000000000000000000000027318797500102
"DHRSX",207063,40,10.401284644,0.000000000000000000000000122306440669436
"DHPS",1725,41,10.259419352,0.000000000000000000000000536751419122923
"TELO2",9894,42,10.117554059,0.00000000000000000000000230906005248444
"TPI1",7167,44,10.089181001,0.00000000000000000000000308409957852567
"UPF1",5976,44,10.089181001,0.00000000000000000000000308409957852567
"XRN2",22803,44,10.089181001,0.00000000000000000000000308409957852567
"NDOR1",27158,46,9.635212066,0.000000000000000000000283873242846044
"TMED2",10959,47,9.55009289,0.000000000000000000000647900259275555
"DNAJC2",27000,48,9.351481481,0.00000000000000000000432142602609194
"ARMC7",79637,49,9.294735364,0.00000000000000000000737864236369157
"CIAO1",9391,50,9.266362306,0.00000000000000000000963013536524634
"GNB1L",54584,51,9.209616189,0.0000000000000000000163646550160465
"CPSF6",11052,52.5,9.039377838,0.0000000000000000000787830197686016
"TIPRL",261726,52.5,9.039377838,0.0000000000000000000787830197686016
"NMNAT1",64802,54,9.01100478,0.000000000000000000102088561929026
"SBDS",51119,55,8.954258663,0.000000000000000000171013040494701
"GFPT1",2673,56,8.925885604,0.000000000000000000221073636811061
"TTI2",80185,57,8.869139487,0.000000000000000000368566480245583
"DIS3",22894,58.5,8.81239337,0.000000000000000000612509435791829
"KLF16",83855,58.5,8.81239337,0.000000000000000000612509435791829
"RPP21",79897,60,8.698901137,0.0000000000000000016755665546212
"PPAN",56342,61,8.613781961,0.00000000000000000353445373154801
"RTCB",51493,62,8.585408903,0.00000000000000000452569517429076
"METAP2",10988,63,8.103066909,0.000000000000000267953726018504
"BRD4",23476,65.5,8.074693851,0.000000000000000338230765901158
"BUB3",9184,65.5,8.074693851,0.000000000000000338230765901158
"OGT",8473,65.5,8.074693851,0.000000000000000338230765901158
"TMED10",10972,65.5,8.074693851,0.000000000000000338230765901158
"ZPR1",8882,68,7.932828558,0.00000000000000107105026697243
"FTSJ3",117246,69,7.819336324,0.0000000000000026551279164996
"ACLY",47,70,7.790963266,0.00000000000000332501237628931
"NUDT21",11051,71,7.734217149,0.00000000000000520206591846574
"FDX2",112812,72,7.620724915,0.0000000000000126127505952215
"LCMT1",51451,73,7.563978798,0.0000000000000195461741311471
"ELAC2",60528,74,7.478859623,0.0000000000000374851505090923
"UFSP2",55325,75,7.336994331,0.000000000000109221929202714
"HSCB",150274,76,7.308621272,0.000000000000134948646999034
"MAK16",84549,77.5,7.280248214,0.000000000000166603265345832
"SPCS3",60559,77.5,7.280248214,0.000000000000166603265345832
"MOCS3",27304,79.5,7.251875155,0.000000000000205520342429369
"WDR55",54853,79.5,7.251875155,0.000000000000205520342429369
"IPO11",51194,81.5,7.223502097,0.000000000000253327587721981
"PUM3",9933,81.5,7.223502097,0.000000000000253327587721981
"RPN2",6185,83,7.16675598,0.000000000000383978685908324
"CXorf56",63932,86,7.110009863,0.000000000000580173310800616
"HERPUD2",64224,86,7.110009863,0.000000000000580173310800616
"MMS19",64210,86,7.110009863,0.000000000000580173310800616
"NUBP1",4682,86,7.110009863,0.000000000000580173310800616
"UBA5",79876,86,7.110009863,0.000000000000580173310800616
"NUBP2",10101,89.5,7.081636805,0.000000000000712308158500349
"PHF5A",84844,89.5,7.081636805,0.000000000000712308158500349
"GTF3C5",9328,91.5,7.053263746,0.000000000000873845645815989
"UFC1",51506,91.5,7.053263746,0.000000000000873845645815989
"DHX35",60625,93.5,7.024890688,0.00000000000107116952761225
"WDR83",84292,93.5,7.024890688,0.00000000000107116952761225
"C1orf109",54955,95,6.968144571,0.00000000000160574062957716
"DHDDS",79947,96,6.939771512,0.00000000000196367311170688
"DBR1",51163,97.5,6.883025395,0.00000000000292972883421244
"WBP11",51729,97.5,6.883025395,0.00000000000292972883421244
"IDH3A",3419,99.5,6.826279278,0.00000000000435726024658529
"POLR3C",10623,99.5,6.826279278,0.00000000000435726024658529
"COASY",80347,101,6.79790622,0.0000000000053075256174777
"DERL2",51009,102,6.741160103,0.00000000000785634735536606
"DAD1",1603,103,6.712787045,0.00000000000954708422423459
"FAF2",23197,104,6.542548694,0.0000000000302395668770001
"RSL1D1",26156,105,6.485802577,0.0000000000441303383325836
"GCLC",2729,106.5,6.457429519,0.0000000000532481612882753
"MAGOH",4116,106.5,6.457429519,0.0000000000532481612882753
"DPH6",89978,108,6.42905646,0.0000000000641992167558952
"PTBP1",5725,109.5,6.343937285,0.000000000111983015635043
"XRCC5",7520,109.5,6.343937285,0.000000000111983015635043
"DPH1",1801,111.5,6.287191168,0.000000000161630610774555
"POLR1E",64425,111.5,6.287191168,0.000000000161630610774555
"LSM3",27258,113,6.258818109,0.000000000193952987967044
"CCDC84",338657,114,6.202071992,0.000000000278622871584677
"SNUPN",10073,115,6.145325876,0.000000000398997552319273
"RPF2",84154,116,6.088579759,0.000000000569583495481224
"ATP2A2",488,117.5,6.031833642,0.00000000081054808104991
"PAXIP1",22976,117.5,6.031833642,0.00000000081054808104991
"TARDBP",23435,119,6.003460583,0.000000000965778374121485
"LAS1L",81887,120,5.946714466,0.00000000136789009773991
"GTPBP4",23560,121,5.889968349,0.00000000193134795999409
"ANKRD49",54851,123,5.833222233,0.00000000271835394352246
"DPH5",51611,123,5.833222233,0.00000000271835394352246
"DPM3",54344,123,5.833222233,0.00000000271835394352246
"RPL27",6155,125,5.804849174,0.00000000322119849777436
"DNAJC24",120526,127,5.776476116,0.00000000381406623326624
"MTREX",23517,127,5.776476116,0.00000000381406623326624
"WDR12",55759,127,5.776476116,0.00000000381406623326624
"DENR",8562,129.5,5.748103057,0.00000000451251139798114
"GTF3A",2971,129.5,5.748103057,0.00000000451251139798114
"DR1",1810,131,5.69135694,0.00000000630168639256739
"NCL",4691,132.5,5.662983882,0.0000000074381568986135
"PUF60",22827,132.5,5.662983882,0.0000000074381568986135
"GTF3C1",2975,135.5,5.634610823,0.00000000877270515053353
"HDAC3",8841,135.5,5.634610823,0.00000000877270515053353
"INTS11",54973,135.5,5.634610823,0.00000000877270515053353
"TPT1",7178,135.5,5.634610823,0.00000000877270515053353
"ITPK1",3705,139,5.577864706,0.0000000121744454637159
"RSL24D1",51187,139,5.577864706,0.0000000121744454637159
"ZRSR2",8233,139,5.577864706,0.0000000121744454637159
"GRWD1",83743,141.5,5.549491648,0.0000000143250718635629
"TXNL4B",54957,141.5,5.549491648,0.0000000143250718635629
"PRRC2C",23215,143,5.52111859,0.0000000168424165205554
"PPCDC",60490,144,5.492745531,0.0000000197866402410483
"NAPA",8775,145.5,5.464372473,0.0000000232273600435529
"UBA52",7311,145.5,5.464372473,0.0000000232273600435529
"URB1",9875,147,5.435999414,0.0000000272450668469354
"METTL16",79066,148.5,5.407626356,0.0000000319327424113857
"MRE11",4361,148.5,5.407626356,0.0000000319327424113857
"ABCE1",6059,150.5,5.379253297,0.0000000373977061688938
"GTF3C4",9329,150.5,5.379253297,0.0000000373977061688938
"DDOST",1650,152.5,5.350880239,0.0000000437637173691632
"TTI1",9675,152.5,5.350880239,0.0000000437637173691632
"SNRNP35",11066,154.5,5.32250718,0.0000000511733716373012
"TSEN54",283989,154.5,5.32250718,0.0000000511733716373012
"GNPNAT1",64841,157,5.265761063,0.0000000698048840392628
"PAPOLA",10914,157,5.265761063,0.0000000698048840392628
"REXO2",25996,157,5.265761063,0.0000000698048840392628
"MRTO4",51154,160,5.237388005,0.0000000814325337543411
"THG1L",54974,160,5.237388005,0.0000000814325337543411
"WDR74",54663,160,5.237388005,0.0000000814325337543411
"SND1",27044,162,5.209014946,0.0000000949229111321159
"CIAO3",64428,163.5,5.180641888,0.000000110561826515466
"EPC2",26122,163.5,5.180641888,0.000000110561826515466
"TBCB",1155,165,5.15226883,0.000000128676878234918
"AHCY",191,167,5.095522713,0.000000173890159782011
"KPNA2",3838,167,5.095522713,0.000000173890159782011
"RPL10A",4736,167,5.095522713,0.000000173890159782011
"ALG9",79796,169,5.084542339,0.000000184256780443547
"PRKCSH",5589,170,5.067149654,0.00000020190840044275
"PAK1IP1",55003,171,5.038776596,0.000000234258484105397
"PPIL4",85313,172,4.982030479,0.000000314602605476369
"EXOSC8",11340,174,4.95365742,0.000000364156926383948
"PTPMT1",114971,174,4.95365742,0.000000364156926383948
"SRPRB",58477,174,4.95365742,0.000000364156926383948
"GEMIN5",25929,177,4.925284362,0.000000421188806446888
"GEMIN8",54960,177,4.925284362,0.000000421188806446888
"RARS1",5917,177,4.925284362,0.000000421188806446888
"EXOSC5",56915,179.5,4.896911303,0.000000486773770017914
"ZCRB1",85437,179.5,4.896911303,0.000000486773770017914
"SRP54",6729,181,4.840165187,0.000000648656246610638
"DHODH",1723,183,4.811792128,0.000000747914455314241
"TSEN34",79042,183,4.811792128,0.000000747914455314241
"UAP1",6675,183,4.811792128,0.000000747914455314241
"DDRGK1",65992,185,4.78341907,0.000000861691489402652
"CIAO2B",51647,186.5,4.755046011,0.000000992006132075371
"NOL9",79707,186.5,4.755046011,0.000000992006132075371
"ENY2",56943,188.5,4.726672953,0.00000114114203193757
"RPN1",6184,188.5,4.726672953,0.00000114114203193757
"USO1",8615,190,4.698299894,0.0000013116802082071
"C9orf78",51759,191,4.669926836,0.00000150653513993588
"WDR92",116143,192,4.641553777,0.00000172899498159677
"NELFCD",51497,193.5,4.613180719,0.00000198276611414577
"RUVBL2",10856,193.5,4.613180719,0.00000198276611414577
"MDN1",23195,196.5,4.58480766,0.00000227202269331641
"NDRG3",57446,196.5,4.58480766,0.00000227202269331641
"RFK",55312,196.5,4.58480766,0.00000227202269331641
"SNAPC5",10302,196.5,4.58480766,0.00000227202269331641
"DCPS",28960,200,4.556434602,0.00000260146141662262
"DNLZ",728489,200,4.556434602,0.00000260146141662262
"RPL35A",6165,200,4.556434602,0.00000260146141662262
"DDX59",83479,203.5,4.528061544,0.00000297636230034095
"IPO7",10527,203.5,4.528061544,0.00000297636230034095
"KAT8",84148,203.5,4.528061544,0.00000297636230034095
"PPP6C",5537,203.5,4.528061544,0.00000297636230034095
"ALG14",199857,206.5,4.499688485,0.00000340265579133909
"DDX55",57696,206.5,4.499688485,0.00000340265579133909
"DDX51",317781,208,4.471315427,0.00000388699687755448
"CCT5",22948,210.5,4.41456931,0.00000506056430956694
"HNRNPK",3190,210.5,4.41456931,0.00000506056430956694
"MTR",4548,210.5,4.41456931,0.00000506056430956694
"NUDC",10726,210.5,4.41456931,0.00000506056430956694
"FNTB",2342,214.5,4.386196251,0.00000576750278879521
"HEATR3",55027,214.5,4.386196251,0.00000576750278879521
"PAICS",10606,214.5,4.386196251,0.00000576750278879521
"SRP9",6726,214.5,4.386196251,0.00000576750278879521
"BRIX1",55299,218,4.357823193,0.00000656812169918883
"CTNNBL1",56259,218,4.357823193,0.00000656812169918883
"MAU2",23383,218,4.357823193,0.00000656812169918883
"GAPDH",2597,221.5,4.329450134,0.00000747410564111452
"PELP1",27043,221.5,4.329450134,0.00000747410564111452
"PTPN1",5770,221.5,4.329450134,0.00000747410564111452
"TAF1A",9015,221.5,4.329450134,0.00000747410564111452
"DHX9",1660,226,4.301077076,0.00000849849610967381
"DPH2",1802,226,4.301077076,0.00000849849610967381
"G3BP1",10146,226,4.301077076,0.00000849849610967381
"RUVBL1",8607,226,4.301077076,0.00000849849610967381
"STAG2",10735,226,4.301077076,0.00000849849610967381
"EXOSC2",23404,229.5,4.272704017,0.00000965583618446136
"SETD1A",9739,229.5,4.272704017,0.00000965583618446136
"HSD17B10",3028,232,4.244330959,0.0000109623284007281
"MOGS",7841,232,4.244330959,0.0000109623284007281
"WDR18",57418,232,4.244330959,0.0000109623284007281
"SRP14",6727,235,4.215957901,0.0000124360080267785
"ZCCHC14",23174,235,4.215957901,0.0000124360080267785
"ZCCHC7",84186,235,4.215957901,0.0000124360080267785
"DAZAP1",26528,237.5,4.187584842,0.0000140969319916865
"ZNHIT2",741,237.5,4.187584842,0.0000140969319916865
"EIF5AL1",143244,239.5,4.159211784,0.0000159673849750316
"FARSA",2193,239.5,4.159211784,0.0000159673849750316
"MRGBP",55257,241.5,4.130838725,0.0000180721047156621
"PTPN2",5771,241.5,4.130838725,0.0000180721047156621
"POLR1C",9533,243.5,4.102465667,0.0000204385263404413
"PWP1",11137,243.5,4.102465667,0.0000204385263404413
"ODR4",54953,245,4.074092608,0.0000230970492676574
"GUK1",2987,247.5,4.04571955,0.0000260813258241838
"NELFB",25920,247.5,4.04571955,0.0000260813258241838
"SNRNP70",6625,247.5,4.04571955,0.0000260813258241838
"XAB2",56949,247.5,4.04571955,0.0000260813258241838
"HIRA",7290,251.5,4.017346491,0.000029428575886246
"NOC3L",64318,251.5,4.017346491,0.000029428575886246
"TTC27",55622,251.5,4.017346491,0.000029428575886246
"YEATS4",8089,251.5,4.017346491,0.000029428575886246
"RBM18",92400,255,3.988973433,0.0000331799261990578
"SNRPA",6626,255,3.988973433,0.0000331799261990578
"ZMAT2",153527,255,3.988973433,0.0000331799261990578
"DDX6",1656,257.5,3.960600374,0.0000373807795334766
"SPEN",23013,257.5,3.960600374,0.0000373807795334766
"GEMIN6",79833,259.5,3.932227316,0.0000420812116933846
"KDM8",79831,259.5,3.932227316,0.0000420812116933846
"DHX8",1659,263.5,3.903854258,0.0000473364023472524
"GTF3C6",112495,263.5,3.903854258,0.0000473364023472524
"ISG20L2",81875,263.5,3.903854258,0.0000473364023472524
"RPL18",6141,263.5,3.903854258,0.0000473364023472524
"SLC7A5",8140,263.5,3.903854258,0.0000473364023472524
"TMEM258",746,263.5,3.903854258,0.0000473364023472524
"EXOSC7",23016,267,3.875481199,0.0000532070982289167
"BRD8",10902,270.5,3.847108141,0.000059760111728553
"DCTN6",10671,270.5,3.847108141,0.000059760111728553
"DNM1L",10059,270.5,3.847108141,0.000059760111728553
"GEMIN4",50628,270.5,3.847108141,0.000059760111728553
"MNAT1",4331,270.5,3.847108141,0.000059760111728553
"PMVK",10654,270.5,3.847108141,0.000059760111728553
"RAD51D",5892,275,3.818735082,0.000067068859522566
"RPL11",6135,275,3.818735082,0.000067068859522566
"RPP30",10556,275,3.818735082,0.000067068859522566
"FXN",2395,277,3.790362024,0.0000752139377813241
"CMTR2",55783,278,3.733615907,0.0000943751353393002
"DCTN5",84516,280.5,3.705242848,0.000105594146978692
"NARS1",4677,280.5,3.705242848,0.000105594146978692
"PES1",23481,280.5,3.705242848,0.000105594146978692
"RPL13",6137,280.5,3.705242848,0.000105594146978692
"ALG13",79868,287,3.67686979,0.000118056742409078
"ATIC",471,287,3.67686979,0.000118056742409078
"CCNH",902,287,3.67686979,0.000118056742409078
"CDIPT",10423,287,3.67686979,0.000118056742409078
"CDK9",1025,287,3.67686979,0.000118056742409078
"NOP2",4839,287,3.67686979,0.000118056742409078
"RPL19",6143,287,3.67686979,0.000118056742409078
"RTRAF",51637,287,3.67686979,0.000118056742409078
"UFL1",23376,287,3.67686979,0.000118056742409078
"ATP6V1G1",9550,293,3.648496731,0.000131889629400465
"C19orf53",28974,293,3.648496731,0.000131889629400465
"KANSL3",55683,293,3.648496731,0.000131889629400465
"CINP",51550,296.5,3.620123673,0.000147231119126519
"G3BP2",9908,296.5,3.620123673,0.000147231119126519
"RPLP0",6175,296.5,3.620123673,0.000147231119126519
"TARS2",80222,296.5,3.620123673,0.000147231119126519
"BCCIP",56647,300.5,3.591750615,0.000164232048213332
"ENO1",2023,300.5,3.591750615,0.000164232048213332
"MARS1",4141,300.5,3.591750615,0.000164232048213332
"SRP68",6730,300.5,3.591750615,0.000164232048213332
"POLR3K",51728,303,3.563377556,0.00018305675400612
"PRPF8",10594,305.5,3.535004498,0.000203884108619038
"SNAPC1",6617,305.5,3.535004498,0.000203884108619038
"SRSF10",10772,305.5,3.535004498,0.000203884108619038
"TAF1B",9014,305.5,3.535004498,0.000203884108619038
"ARF1",375,309,3.506631439,0.000226908621956753
"NSA2",10412,309,3.506631439,0.000226908621956753
"ZMAT5",55954,309,3.506631439,0.000226908621956753
"AQR",9716,311,3.478258381,0.000252341597862205
"AARS1",16,315.5,3.449885322,0.000280412368395429
"BOD1L1",259282,315.5,3.449885322,0.000280412368395429
"CAD",790,315.5,3.449885322,0.000280412368395429
"HINFP",25988,315.5,3.449885322,0.000280412368395429
"LSM6",11157,315.5,3.449885322,0.000280412368395429
"NDUFAB1",4706,315.5,3.449885322,0.000280412368395429
"OIP5",11339,315.5,3.449885322,0.000280412368395429
"PYROXD1",79912,315.5,3.449885322,0.000280412368395429
"ALG11",440138,321,3.421512264,0.000311369581783192
"MVK",4598,321,3.421512264,0.000311369581783192
"RPL32",6161,321,3.421512264,0.000311369581783192
"ACO2",50,324,3.393139205,0.000345482574482204
"CCT8",10694,324,3.393139205,0.000345482574482204
"LETM1",3954,324,3.393139205,0.000345482574482204
"NLE1",54475,327.5,3.364766147,0.000383042796815899
"PSMF1",9491,327.5,3.364766147,0.000383042796815899
"RAD9A",5883,327.5,3.364766147,0.000383042796815899
"RPL23",9349,327.5,3.364766147,0.000383042796815899
"MYBBP1A",10514,331,3.336393088,0.000424365328488509
"NIP7",51388,331,3.336393088,0.000424365328488509
"TOMM20",9804,331,3.336393088,0.000424365328488509
"CACTIN",58509,334.5,3.30802003,0.00046979044611794
"DCP2",167227,334.5,3.30802003,0.00046979044611794
"EXOSC4",54512,334.5,3.30802003,0.00046979044611794
"TRMT5",57570,334.5,3.30802003,0.00046979044611794
"EEF1A1",1915,340,3.279646971,0.000519685286058477
"ISY1-RAB43",100534599,340,3.279646971,0.000519685286058477
"LRRC59",55379,340,3.279646971,0.000519685286058477
"PARG",8505,340,3.279646971,0.000519685286058477
"RPL30",6156,340,3.279646971,0.000519685286058477
"SF1",7536,340,3.279646971,0.000519685286058477
"URM1",81605,340,3.279646971,0.000519685286058477
"DPH3",285381,345,3.251273913,0.000574445555893271
"PRKDC",5591,345,3.251273913,0.000574445555893271
"SF3A2",8175,345,3.251273913,0.000574445555893271
"ELP6",54859,348,3.222900855,0.000634497343923423
"HNRNPD",3184,348,3.222900855,0.000634497343923423
"RPL9",6133,348,3.222900855,0.000634497343923423
"CTPS1",1503,352,3.194527796,0.000700298985104339
"DDX17",10521,352,3.194527796,0.000700298985104339
"RPL18A",6142,352,3.194527796,0.000700298985104339
"TADA2A",6871,352,3.194527796,0.000700298985104339
"TRRAP",8295,352,3.194527796,0.000700298985104339
"EIF3H",8667,356.5,3.166154738,0.000772342995602034
"GEMIN2",8487,356.5,3.166154738,0.000772342995602034
"RBM10",8241,356.5,3.166154738,0.000772342995602034
"RPL36",25873,356.5,3.166154738,0.000772342995602034
"CDK6",1021,360.5,3.137781679,0.000851158102663046
"NHLRC2",374354,360.5,3.137781679,0.000851158102663046
"TAF2",6873,360.5,3.137781679,0.000851158102663046
"TRNT1",51095,360.5,3.137781679,0.000851158102663046
"ABCB7",22,366.5,3.109408621,0.000937311306276215
"BPTF",2186,366.5,3.109408621,0.000937311306276215
"DMAP1",55929,366.5,3.109408621,0.000937311306276215
"HNRNPL",3191,366.5,3.109408621,0.000937311306276215
"MCTS1",28985,366.5,3.109408621,0.000937311306276215
"NVL",4931,366.5,3.109408621,0.000937311306276215
"REEP4",80346,366.5,3.109408621,0.000937311306276215
"WDR7",23335,366.5,3.109408621,0.000937311306276215
"CDC5L",988,371.5,3.081035562,0.00103141005028388
"SLU7",10569,371.5,3.081035562,0.00103141005028388
"FAM50A",9130,375.5,3.052662504,0.00113410441071903
"PPP1R12A",4659,375.5,3.052662504,0.00113410441071903
"RBM25",58517,375.5,3.052662504,0.00113410441071903
"TOMM22",56993,375.5,3.052662504,0.00113410441071903
"TRIAP1",51499,375.5,3.052662504,0.00113410441071903
"TTF1",7270,375.5,3.052662504,0.00113410441071903
"MTDH",92140,380,3.024289445,0.00124608939572284
"NPIPA5",100288332,380,3.024289445,0.00124608939572284
"TRIR",79002,380,3.024289445,0.00124608939572284
"SNRNP25",79622,382,2.995916387,0.00136810724630319
"AP2B1",163,384.5,2.967543328,0.00150094984975867
"CSE1L",1434,384.5,2.967543328,0.00150094984975867
"DKC1",1736,384.5,2.967543328,0.00150094984975867
"XRCC3",7517,384.5,2.967543328,0.00150094984975867
"ERCC2",2068,388,2.93917027,0.00164546113343673
"RPL35",11224,388,2.93917027,0.00164546113343673
"TCP1",6950,388,2.93917027,0.00164546113343673
"C15orf41",84529,393.5,2.910797212,0.00180253956537209
"NUS1",116150,393.5,2.910797212,0.00180253956537209
"PGK1",5230,393.5,2.910797212,0.00180253956537209
"PPA1",5464,393.5,2.910797212,0.00180253956537209
"RPL7A",6130,393.5,2.910797212,0.00180253956537209
"SPOUT1",51490,393.5,2.910797212,0.00180253956537209
"WDR75",84128,393.5,2.910797212,0.00180253956537209
"ZBTB8OS",339487,393.5,2.910797212,0.00180253956537209
"BCS1L",617,401.5,2.882424153,0.00197314064478302
"GTF3C3",9330,401.5,2.882424153,0.00197314064478302
"LTO1",220064,401.5,2.882424153,0.00197314064478302
"PIH1D1",55011,401.5,2.882424153,0.00197314064478302
"POLR3H",171568,401.5,2.882424153,0.00197314064478302
"POP5",51367,401.5,2.882424153,0.00197314064478302
"UBTF",7343,401.5,2.882424153,0.00197314064478302
"ZBTB11",27107,401.5,2.882424153,0.00197314064478302
"CDC123",8872,409.5,2.854051095,0.00215827941076715
"DDX42",11325,409.5,2.854051095,0.00215827941076715
"ILF3",3609,409.5,2.854051095,0.00215827941076715
"LSM11",134353,409.5,2.854051095,0.00215827941076715
"RRP1",8568,409.5,2.854051095,0.00215827941076715
"SPATA5",166378,409.5,2.854051095,0.00215827941076715
"TAMM41",132001,409.5,2.854051095,0.00215827941076715
"XRCC6",2547,409.5,2.854051095,0.00215827941076715
"ATP6V1F",9296,416,2.825678036,0.00235903303226194
"CSTF1",1477,416,2.825678036,0.00235903303226194
"EIF6",3692,416,2.825678036,0.00235903303226194
"SDHB",6390,416,2.825678036,0.00235903303226194
"URB2",9816,416,2.825678036,0.00235903303226194
"ACTR6",64431,422,2.797304978,0.00257654331093707
"EEF2",1938,422,2.797304978,0.00257654331093707
"KDSR",2531,422,2.797304978,0.00257654331093707
"LSG1",55341,422,2.797304978,0.00257654331093707
"PI4KA",5297,422,2.797304978,0.00257654331093707
"POLR3F",10621,422,2.797304978,0.00257654331093707
"RPL8",6132,422,2.797304978,0.00257654331093707
"EIF5A",1984,426.5,2.768931919,0.00281201929198457
"TONSL",4796,426.5,2.768931919,0.00281201929198457
"CNOT3",4849,431,2.740558861,0.00306673974451336
"EXOSC6",118460,431,2.740558861,0.00306673974451336
"GNL2",29889,431,2.740558861,0.00306673974451336
"RNMT",8731,431,2.740558861,0.00306673974451336
"SPATA5L1",79029,431,2.740558861,0.00306673974451336
"TNPO1",3842,431,2.740558861,0.00306673974451336
"TRMT6",51605,431,2.740558861,0.00306673974451336
"FDPS",2224,437.5,2.712185802,0.0033420557463554
"NELFE",7936,437.5,2.712185802,0.0033420557463554
"NMD3",51068,437.5,2.712185802,0.0033420557463554
"RPL7",6129,437.5,2.712185802,0.0033420557463554
"SRCAP",10847,437.5,2.712185802,0.0033420557463554
"ZC3H18",124245,437.5,2.712185802,0.0033420557463554
"CCDC130",81576,442.5,2.683812744,0.00363939309401724
"COPA",1314,442.5,2.683812744,0.00363939309401724
"GOLT1B",51026,442.5,2.683812744,0.00363939309401724
"SRPRA",6734,442.5,2.683812744,0.00363939309401724
"DUSP12",11266,446,2.655439685,0.0039602548130039
"EIF3J",8669,446,2.655439685,0.0039602548130039
"GABPB1",2553,446,2.655439685,0.0039602548130039
"DPY30",84661,449.5,2.627066627,0.00430622344251149
"PRCC",5546,449.5,2.627066627,0.00430622344251149
"TAF3",83860,449.5,2.627066627,0.00430622344251149
"ZCCHC8",55596,449.5,2.627066627,0.00430622344251149
"ELF1",1997,452,2.60436818,0.00460219101390485
"CCT2",10576,456.5,2.598693569,0.00467896340265289
"DPM2",8818,456.5,2.598693569,0.00467896340265289
"MBD3L3",653657,456.5,2.598693569,0.00467896340265289
"RAD51C",5889,456.5,2.598693569,0.00467896340265289
"RBBP4",5928,456.5,2.598693569,0.00467896340265289
"RPL34",6164,456.5,2.598693569,0.00467896340265289
"SNAP29",9342,456.5,2.598693569,0.00467896340265289
"YARS2",51067,456.5,2.598693569,0.00467896340265289
"DUSP22",56940,462.5,2.57032051,0.00508022316050078
"RPL28",6158,462.5,2.57032051,0.00508022316050078
"TCF3",6929,462.5,2.57032051,0.00508022316050078
"UQCR10",29796,462.5,2.57032051,0.00508022316050078
"CCDC115",84317,468.5,2.541947452,0.00551183726821092
"EIF2B1",1967,468.5,2.541947452,0.00551183726821092
"NSMCE1",197370,468.5,2.541947452,0.00551183726821092
"NUDCD3",23386,468.5,2.541947452,0.00551183726821092
"SDHA",6389,468.5,2.541947452,0.00551183726821092
"XPO1",7514,468.5,2.541947452,0.00551183726821092
