"HGNC","ENTREZ_ID","RANK","ew1367.BCSCORE","ew1367.PVAL"
"KLF12",11278,5307,-0.2128209,0.415733330660843
"SCARB2",950,5308,-0.2128115,0.415736996751171
"SLC23A1",9963,5309,-0.2126192,0.415811997208247
"TES",26136,5310,-0.2125852,0.415825258138586
"ELMOD3",84173,5311,-0.2125551,0.415836998042199
"CSNK1A1L",122011,5312,-0.2123883,0.415902056410704
"TMEM97",27346,5313,-0.2122194,0.415967936207913
"PLEKHO1",51177,5314,-0.2121711,0.415986776157914
"PIFO",128344,5315,-0.2120522,0.416033155242478
"GPATCH3",63906,5316,-0.2119581,0.416069861469754
"PRLR",5618,5317,-0.2119513,0.416072514020391
"SLC35F5",80255,5318,-0.2116012,0.416209086532777
"NME6",10201,5319,-0.2115959,0.41621115411789
"TICAM2",353376,5320,-0.2115482,0.416229762488243
"SEC14L3",266629,5321,-0.211522,0.416239983517893
"PITX1",5307,5322,-0.2112505,0.416345903246495
"INTS12",57117,5323,-0.2111682,0.416378011974044
"JHY",79864,5324,-0.2111631,0.416380001719145
"ZNF514",84874,5325,-0.2108516,0.416501536289294
"PRELP",5549,5326,-0.2107112,0.416556317242171
"ANKRA2",57763,5327,-0.210697,0.416561857856158
"CASD1",64921,5328,-0.2104246,0.416668147208356
"FBXO38",81545,5329,-0.2103095,0.416713060583336
"LAIR2",3904,5330,-0.2102932,0.416719421123122
"PSTPIP1",9051,5331,-0.2101276,0.41678404232126
"VWA8",23078,5332,-0.2101097,0.416791027476772
"SP4",6671,5333,-0.2100425,0.416817251311778
"CCDC179",100500938,5334,-0.210035,0.41682017810204
"PJVK",494513,5335,-0.2096217,0.416981470880502
"EXOC3L4",91828,5336,-0.2095917,0.4169931791029
"ENTPD1",953,5337,-0.2095292,0.417017571469334
"ERV3-1",2086,5338,-0.2094394,0.417052618980604
"MAGEA12",4111,5339,-0.2092821,0.417114012256376
"SERPINA3",12,5340,-0.209265,0.417120686408816
"PANX3",116337,5341,-0.2091351,0.417171387328966
"SLC35G1",159371,5342,-0.2091344,0.417171660547818
"RNF145",153830,5343,-0.2090823,0.417191995948931
"TMEM134",80194,5344,-0.2089794,0.417232159992673
"NUP214",8021,5345,-0.2087716,0.417313271355203
"NCK2",8440,5346,-0.2086577,0.417357731867635
"XYLT2",64132,5347,-0.2085745,0.417390209397965
"CHD7",55636,5348,-0.2084266,0.417447944283682
"STON2",85439,5349,-0.2083382,0.417482453341113
"NANOGNB",360030,5350,-0.2077559,0.417709783963613
"NR2E1",7101,5351,-0.2076992,0.417731921182618
"LIX1L",128077,5352,-0.2075632,0.417785020336527
"AVPR1B",553,5353,-0.2074747,0.417819574635193
"HHAT",55733,5354,-0.2073241,0.417878376967882
"KANK1",23189,5355,-0.2072637,0.417901960889468
"ALDH6A1",4329,5356,-0.2068895,0.418048078451328
"CXCL13",10563,5357,-0.2068236,0.4180738122459
"CHAT",1103,5358,-0.2062898,0.418282272804768
"ANKRD30A",91074,5359,-0.2062348,0.418303752811514
"RRP1",8568,5360,-0.206068,0.418368897303456
"COX4I2",84701,5361,-0.2059645,0.418409320820936
"ERCC6",2074,5362,-0.2058979,0.418435332931347
"PM20D2",135293,5363,-0.2057385,0.418497591592858
"NXF1",10482,5364,-0.2055526,0.418570203238266
"MAP1LC3B",81631,5365,-0.2054292,0.418618404216813
"MYO1D",4642,5366,-0.2050081,0.418782898274774
"NOMO3",408050,5367,-0.2048347,0.418850637549449
"MSLN",10232,5368,-0.2047961,0.418865717092631
"PCDHGA11",56105,5369,-0.2047339,0.41889001650369
"C9orf57",138240,5370,-0.2046935,0.418905799566677
"KCNK1",3775,5371,-0.2046867,0.418908456134667
"RAB27B",5874,5372,-0.2044715,0.418992530607647
"HOXB13",10481,5373,-0.204453,0.418999758372164
"VTCN1",79679,5374,-0.2044491,0.419001282066552
"FGF10",2255,5375,-0.2044291,0.419009095903014
"ORMDL1",94101,5376,-0.2044286,0.419009291249335
"THRAP3",9967,5377,-0.2044088,0.419017026979692
"OMP",4975,5378,-0.2043769,0.419029490166678
"PLAAT2",54979,5379,-0.2039409,0.419199841551667
"ADAMTS14",140766,5380,-0.2037035,0.419292603470865
"FUCA2",2519,5381,-0.2036212,0.419324762504584
"SCG5",6447,5382,-0.2033917,0.419414443336624
"CCDC78",124093,5383,-0.2032203,0.419481423386163
"PLXNB2",23654,5384,-0.2032191,0.419481892332893
"LRP5",4041,5385,-0.2032095,0.419485643910847
"ANKRD6",22881,5386,-0.2031454,0.419510693697045
"FPR2",2358,5387,-0.2023661,0.419815264193651
"PAX4",5078,5388,-0.202285,0.419846962923542
"CCDC186",55088,5389,-0.2021436,0.419902231743101
"HOXB3",3213,5390,-0.2021367,0.419904928776852
"PCCB",5096,5391,-0.2020009,0.419958010293462
"UTP3",57050,5392,-0.2019594,0.419974232107848
"ATP23",91419,5393,-0.2019058,0.419995183857265
"SYT15",83849,5394,-0.2018991,0.419997802841886
"BMT2",154743,5395,-0.2018718,0.420008474263611
"SRPX2",27286,5396,-0.2018333,0.420023523804456
"TMPRSS2",7113,5397,-0.201804,0.420034977169751
"PCDH10",57575,5398,-0.2017521,0.420055265037633
"EMC2",9694,5399,-0.2016899,0.420079579486701
"ZNF680",340252,5400,-0.2016829,0.420082315858587
"FLI1",2313,5401,-0.2016637,0.42008982135559
"C1orf61",10485,5402,-0.2014574,0.420170468190377
"DDX43",55510,5403,-0.2014472,0.42017445566328
"ZNF93",81931,5404,-0.2014309,0.420180827818358
"FCHO2",115548,5405,-0.2013875,0.420197794271925
"PAK4",10298,5406,-0.2011826,0.420277898263456
"SOX10",6663,5407,-0.2011174,0.420303388366842
"ATPAF1",64756,5408,-0.2010946,0.420312302162861
"PLAU",5328,5409,-0.2010943,0.420312419449923
"PROKR1",10887,5410,-0.200821,0.420419270901643
"PAQR4",124222,5411,-0.2006974,0.420467596426355
"TMED3",23423,5412,-0.2006572,0.420483314209771
"GNA14",9630,5413,-0.2006219,0.420497116248513
"ENTPD2",954,5414,-0.2005271,0.420534182830576
"TRIM47",91107,5415,-0.2004377,0.420569138670636
"NELFCD",51497,5416,-0.200374,0.420594046066372
"ANKRD28",23243,5417,-0.2001202,0.42069328779417
"ADAM9",8754,5418,-0.2000047,0.420738452661099
"LENG1",79165,5419,-0.1998404,0.420802701970671
"BCKDHA",593,5420,-0.1997909,0.420822059297384
"KCNIP2",30819,5421,-0.1995918,0.420899920700158
"AAGAB",79719,5422,-0.1995378,0.420921038841674
"FABP6",2172,5423,-0.1994633,0.420950174428944
"TMEM14B",81853,5424,-0.1993523,0.420993585301621
"MB",4151,5425,-0.1991384,0.421077241935235
"SFRP4",6424,5426,-0.1989199,0.421162701315475
"LRRC40",55631,5427,-0.198787,0.421214682773811
"DNAJC10",54431,5428,-0.1987442,0.421231423520806
"B3GNT4",79369,5429,-0.1986261,0.421277617769122
"PRSS22",64063,5430,-0.1980528,0.42150187669981
"ZNF548",147694,5431,-0.1980076,0.421519558759938
"GTF2H2",2966,5432,-0.1977129,0.421634848105157
"MDH1",4190,5433,-0.1974798,0.421726043723541
"SLC16A14",151473,5434,-0.1972794,0.42180444949037
"CTRL",1506,5435,-0.1972551,0.421813956987255
"ZFP69B",65243,5436,-0.1972136,0.421830194175783
"RPRM",56475,5437,-0.1971603,0.421851048398398
"CKAP5",9793,5438,-0.1969157,0.421946753700561
"SLC9A3R1",9368,5439,-0.1968823,0.42195982256654
"FAM155B",27112,5440,-0.1968674,0.421965652717108
"CD180",4064,5441,-0.1968506,0.421972226330206
"PGLYRP4",57115,5442,-0.1967997,0.421992142945454
"TIMM8B",26521,5443,-0.1967302,0.422019337860157
"FHIT",2272,5444,-0.1966691,0.422043246214613
"ANXA8L1",728113,5445,-0.1963696,0.422160444348353
"PARD6G",84552,5446,-0.196339,0.422172418903213
"TMEM221",100130519,5447,-0.196329,0.422176332172032
"GAB2",9846,5448,-0.1961692,0.422238867249856
"PRKX",5613,5449,-0.196042,0.422288646260087
"PGPEP1",54858,5450,-0.1956894,0.422426640789931
"KLHL9",55958,5451,-0.1956734,0.422432902820996
"DNAJB11",51726,5452,-0.1956178,0.422454663531375
"OR2D3",120775,5453,-0.1956115,0.422457129238308
"TRIOBP",11078,5454,-0.1955336,0.422487618151276
"HMGXB4",10042,5455,-0.1953256,0.42256902856361
"GFI1",2672,5456,-0.1952545,0.422596857593085
"ACSBG1",23205,5457,-0.1952498,0.422598697219056
"ANAPC13",25847,5458,-0.1952333,0.422605155493811
"LLGL2",3993,5459,-0.1952321,0.422605625187332
"SFXN1",94081,5460,-0.1952145,0.422612514038281
"RAB29",8934,5461,-0.1951327,0.422644531849325
"SALL4",57167,5462,-0.1950792,0.42266547287016
"MAMSTR",284358,5463,-0.1949186,0.4227283363873
"HDAC4",9759,5464,-0.1947709,0.422786152205942
"ANK3",288,5465,-0.1946665,0.422827019637677
"LY6G6D",58530,5466,-0.1942608,0.422985838984826
"ADAMTS4",9507,5467,-0.1939637,0.423102152639643
"FBXO28",23219,5468,-0.1939395,0.423111627153942
"R3HDM1",23518,5469,-0.1939107,0.423122902666925
"LAMA2",3908,5470,-0.1937409,0.423189382491989
"NYNRIN",57523,5471,-0.1936968,0.423206648811464
"F2R",2149,5472,-0.1935882,0.423249169220145
"PDE10A",10846,5473,-0.1933183,0.423354847660712
"OR1L4",254973,5474,-0.1932379,0.423386329077571
"GPKOW",27238,5475,-0.1931313,0.423428070118228
"ACAT1",38,5476,-0.1926306,0.423624139198134
"HINFP",25988,5477,-0.1926273,0.423625431507701
"IZUMO3",100129669,5478,-0.1925032,0.423674030775777
"ERICH6",131831,5479,-0.1924482,0.423695569904127
"HS3ST3B1",9953,5480,-0.192415,0.423708571815591
"ATP5PO",539,5481,-0.1923972,0.423715542754135
"SPIC",121599,5482,-0.1923662,0.423727683209713
"OPN5",221391,5483,-0.1923188,0.423746246497897
"KLHL17",339451,5484,-0.1922596,0.423769431264251
"RPL3L",6123,5485,-0.1922445,0.423775344988451
"LBR",3930,5486,-0.1922166,0.423786271716075
"PDZD2",23037,5487,-0.1918218,0.423940897064106
"PRRC1",133619,5488,-0.1917881,0.423954096376471
"UTS2R",2837,5489,-0.1916243,0.424018253299433
"PCBP4",57060,5490,-0.1915016,0.424066313559231
"SSTR3",6753,5491,-0.1914617,0.424081942200028
"FKBP14",55033,5492,-0.1913763,0.424115393376283
"FBLN2",2199,5493,-0.1911988,0.424184921867285
"SYPL1",6856,5494,-0.1909934,0.424265382006993
"RAB6B",51560,5495,-0.1909911,0.424266282990407
"OSBPL6",114880,5496,-0.1908881,0.424306631783736
"HSF2BP",11077,5497,-0.1908768,0.424311058447226
"DSTN",11034,5498,-0.1907463,0.424362181226133
"KLHL36",79786,5499,-0.1906881,0.424384981220667
"IFNE",338376,5500,-0.1906756,0.424389878159721
"CXCR3",2833,5501,-0.1904805,0.424466311096759
"GPRC5C",55890,5502,-0.1904289,0.424486526536232
"H2AJ",55766,5503,-0.190348,0.424518221297566
"EGFL8",80864,5504,-0.1901781,0.424584785802746
"ZC4H2",55906,5505,-0.1899898,0.424658561689983
"RASEF",158158,5506,-0.1899427,0.424677015869551
"ZNF720",124411,5507,-0.1896975,0.424773089975751
"TMEM267",64417,5508,-0.1896763,0.42478139675608
"MSANTD4",84437,5509,-0.1891129,0.425002165589672
"ARHGEF4",50649,5510,-0.1890431,0.425029518426082
"HOXC12",3228,5511,-0.1890011,0.425045977326798
"MTHFD1L",25902,5512,-0.188972,0.425057381070346
"SLC5A9",200010,5513,-0.1889084,0.425082304934329
"PCDHB3",56132,5514,-0.1888589,0.425101703431926
"NACC1",112939,5515,-0.1888349,0.425111108829377
"FCN1",2219,5516,-0.1886851,0.425169815148263
"ZSWIM8",23053,5517,-0.1885862,0.425208574768951
"ATMIN",23300,5518,-0.1885445,0.425224917515291
"DYNAP",284254,5519,-0.1883631,0.425296011916313
"C1QTNF9",338872,5520,-0.1882261,0.425349706651939
"NOVA2",4858,5521,-0.1880085,0.425434993982938
"OR4E2",26686,5522,-0.1879894,0.425442480307761
"SRSF6",6431,5523,-0.1879561,0.425455532446213
"PDZK1IP1",10158,5524,-0.1878202,0.42550880012837
"TARS1",6897,5525,-0.1876572,0.425572691783281
"OR2D2",120776,5526,-0.1875999,0.425595152320187
"TAF1B",9014,5527,-0.187407,0.425670767315433
"CFAP57",149465,5528,-0.1872382,0.425736937578893
"SIGLEC1",6614,5529,-0.1872178,0.425744934600759
"CLPSL2",389383,5530,-0.1871177,0.425784175331991
"ABCD1",215,5531,-0.1870458,0.425812361685445
"PIGU",128869,5532,-0.1869821,0.425837333778422
"SERPINE3",647174,5533,-0.1869683,0.425842743784391
"FAM120C",54954,5534,-0.1868435,0.425891669689566
"SYCN",342898,5535,-0.186734,0.425934598406612
"CEP162",22832,5536,-0.1864216,0.426057077487006
"GNAO1",2775,5537,-0.1864111,0.426061194225393
"IRS1",3667,5538,-0.1863689,0.426077739674271
"SIGLECL1",284369,5539,-0.1862829,0.426111458290401
"STON1-GTF2A1L",286749,5540,-0.1861296,0.426171565023565
"UTP23",84294,5541,-0.1859992,0.426222694344872
"CREM",1390,5542,-0.1858253,0.426290881772661
"NEIL3",55247,5543,-0.1857442,0.426322682413476
"MMP16",4325,5544,-0.1856487,0.426360130144756
"MIIP",60672,5545,-0.1856196,0.42637154105141
"ANXA2R",389289,5546,-0.1855762,0.426388559494057
"PCMTD2",55251,5547,-0.185546,0.426400401901383
"NAGA",4668,5548,-0.1854485,0.426438635291839
"UBXN7",26043,5549,-0.1853721,0.426468595067572
"TIPRL",261726,5550,-0.1851951,0.426538006125565
"TMEM273",170371,5551,-0.1851441,0.426558006344275
"ADAMTSL5",339366,5552,-0.1850988,0.426575771402795
"TUBA1A",7846,5553,-0.1849802,0.426622282835385
"STXBP3",6814,5554,-0.1849411,0.426637616929345
"OR7G3",390883,5555,-0.1847888,0.426697346439212
"GRHL2",79977,5556,-0.184744,0.426714916569101
"THAP4",51078,5557,-0.1847367,0.426717779572795
"GPD1L",23171,5558,-0.1844207,0.426841716034431
"ELAVL3",1995,5559,-0.1842106,0.426924122091592
"ZSCAN25",221785,5560,-0.1841653,0.426941890212631
"SLC25A5",292,5561,-0.184049,0.426987507502317
"OR2C3",81472,5562,-0.1840386,0.426991586826008
"DELE1",9812,5563,-0.1839685,0.427019083240318
"FAM217A",222826,5564,-0.1838706,0.427057484674812
"WDFY2",115825,5565,-0.1836476,0.427144959368176
"LAMA3",3909,5566,-0.1835961,0.427165161432278
"BTN3A2",11118,5567,-0.1835764,0.427172889262651
"ASNS",440,5568,-0.1835388,0.427187638904792
"RBMX2",51634,5569,-0.18344,0.427226396428269
"GAB3",139716,5570,-0.1833536,0.427260290222926
"HDAC3",8841,5571,-0.1830727,0.427370487993806
"MRC1",4360,5572,-0.183028,0.427388024438213
"UBE3B",89910,5573,-0.1829525,0.427417644485552
"TCF12",6938,5574,-0.1828623,0.427453032151329
"C19orf33",64073,5575,-0.1827771,0.427486458730898
"SSC4D",136853,5576,-0.1826271,0.427545309607628
"GOLM1",51280,5577,-0.1826269,0.42754538807654
"AATF",26574,5578,-0.1824181,0.427627311183682
"C7orf61",402573,5579,-0.1821398,0.427736507608651
"COG8",84342,5580,-0.1821134,0.427746866450374
"LACRT",90070,5581,-0.182053,0.427770566411923
"DPYS",1807,5582,-0.1819758,0.427800858795162
"TM2D2",83877,5583,-0.1819433,0.427813611544939
"KIF13A",63971,5584,-0.1818911,0.427834094580865
"MYT1",4661,5585,-0.1816612,0.427924308579639
"GSTZ1",2954,5586,-0.1813532,0.42804517534354
"EPN2",22905,5587,-0.1812392,0.428089913455665
"FAM76A",199870,5588,-0.1811047,0.428142697767772
"INPP5E",56623,5589,-0.1810518,0.42816345864139
"GAS8-AS1",750,5590,-0.1808576,0.428239675121934
"MUC15",143662,5591,-0.1808246,0.428252626695304
"ESCO2",157570,5592,-0.1807865,0.42826757997159
"RNF181",51255,5593,-0.1806806,0.428309143556073
"GPR162",27239,5594,-0.1805898,0.428344781332624
"TRMT6",51605,5595,-0.18057,0.428352552643456
"RASGEF1B",153020,5596,-0.1805146,0.428374296761787
"C16orf54",283897,5597,-0.1801483,0.42851807245732
"MACROD2",140733,5598,-0.1800946,0.428539150937004
"ZNF665",79788,5599,-0.1800008,0.428575970073935
"TPSG1",25823,5600,-0.1798245,0.428645174462151
"HECW2",57520,5601,-0.1796767,0.42870319321802
"PRSS50",29122,5602,-0.1795144,0.428766905710617
"NELFA",7469,5603,-0.1794427,0.428795052855919
"CLEC3B",7123,5604,-0.1793989,0.428812247524549
"BRD1",23774,5605,-0.1790323,0.428956169840456
"P2RX4",5025,5606,-0.1790011,0.428968418984641
"EVA1C",59271,5607,-0.1789372,0.428993506387692
"TSPAN17",26262,5608,-0.1788854,0.429013843491456
"EIF1B",10289,5609,-0.1785626,0.429140581656401
"ZNF470",388566,5610,-0.1785082,0.429161940976351
"MLH1",4292,5611,-0.1784602,0.429180787607382
"CLDN17",26285,5612,-0.1782627,0.429258335339583
"VKORC1",79001,5613,-0.1782088,0.429279499473515
"RAB8B",51762,5614,-0.1781649,0.429296737202205
"PLIN4",729359,5615,-0.1781099,0.429318333635704
"SPTY2D1",144108,5616,-0.1780857,0.42932783613347
"C16orf71",146562,5617,-0.1780576,0.429338870076887
"CDC37",11140,5618,-0.1779468,0.429382378121256
"HS1BP3",64342,5619,-0.1779106,0.429396593029275
"ISOC2",79763,5620,-0.1778883,0.429405349772327
"DSCR4",10281,5621,-0.1776351,0.429504778545815
"CYP8B1",1582,5622,-0.1775632,0.429533013677367
"CDC42EP1",11135,5623,-0.1774357,0.429583083816412
"SCNN1B",6338,5624,-0.1769848,0.429760164471574
"GIMAP4",55303,5625,-0.1765596,0.429927164987305
"OR5H14",403273,5626,-0.1764276,0.429979011537247
"ZNF226",7769,5627,-0.1763842,0.429996058318227
"ARID3B",10620,5628,-0.1763773,0.429998768532756
"GJB5",2709,5629,-0.1762295,0.430056822905355
"PRR23B",389151,5630,-0.1762218,0.430059847430359
"ZSWIM4",65249,5631,-0.1762172,0.430061654291411
"SLC2A1",6513,5632,-0.1761926,0.430071317094938
"SELENOV",348303,5633,-0.1759512,0.430166140485633
"CASZ1",54897,5634,-0.1758534,0.43020455806819
"PSMA5",5686,5635,-0.1758142,0.430219956712149
"SOCS4",122809,5636,-0.1758121,0.430220781642499
"ZNF517",340385,5637,-0.1758073,0.430222667198729
"PRR23C",389152,5638,-0.175778,0.430234176982713
"ZNF667",63934,5639,-0.1756779,0.43027349925159
"HDAC6",10013,5640,-0.1756506,0.430284223626768
"SDR16C5",195814,5641,-0.1754991,0.430343738950841
"ZBTB44",29068,5642,-0.1754732,0.430353913676219
"C11orf49",79096,5643,-0.1753434,0.430404905853511
"CST1",1469,5644,-0.1750101,0.430535848707738
"FBXO44",93611,5645,-0.1750062,0.430537380937589
"SMIM2",79024,5646,-0.1750056,0.430537616665352
"FAM71F1",84691,5647,-0.174988,0.43054453135739
"DLGAP1",9229,5648,-0.174946,0.43056103241307
"CRISP3",10321,5649,-0.1745881,0.430701649896239
"IKZF5",64376,5650,-0.1743583,0.430791942033338
"TUT4",23318,5651,-0.1742265,0.430843730018093
"TGFBR3",7049,5652,-0.1741968,0.430855400160663
"PRADC1",84279,5653,-0.1740983,0.430894104600967
"ZNF442",79973,5654,-0.1740945,0.430895597780492
"ANTXRL",195977,5655,-0.1740555,0.430910922574804
"IMPDH2",3615,5656,-0.173922,0.430963381311945
"NTN3",4917,5657,-0.1737797,0.431019299344386
"CSTA",1475,5658,-0.1737782,0.431019888789902
"WFDC8",90199,5659,-0.1737228,0.431041659085259
"MTIF3",219402,5660,-0.173646,0.431071839191431
"FN3KRP",79672,5661,-0.1734855,0.431134912196969
"ATP1A1",476,5662,-0.1731988,0.431247583424369
"GDPD1",284161,5663,-0.1730648,0.431300246468304
"GFRA2",2675,5664,-0.1728659,0.431378417969391
"TREML4",285852,5665,-0.1727232,0.431434503452571
"LETMD1",25875,5666,-0.1726493,0.431463548965877
"TFF3",7033,5667,-0.1725799,0.4314908261453
"MRPS36",92259,5668,-0.1725671,0.431495857130507
"SLC12A6",9990,5669,-0.1725403,0.431506390791777
"SYNE4",163183,5670,-0.1724649,0.431536026801542
"PTDSS1",9791,5671,-0.1724556,0.431539682198149
"USP5",8078,5672,-0.1723642,0.431575607590673
"ZZZ3",26009,5673,-0.172291,0.431604379757398
"ACYP1",97,5674,-0.1721612,0.431655400147341
"SMYD1",150572,5675,-0.1719885,0.431723284976046
"CSF3",1440,5676,-0.1717894,0.431801549605568
"NUBP1",4682,5677,-0.1717824,0.431804301298732
"ZNF691",51058,5678,-0.171697,0.431837872221719
"CATSPERD",257062,5679,-0.1716937,0.43183916946867
"COMMD1",150684,5680,-0.1716551,0.431854343381518
"COG5",10466,5681,-0.171301,0.431993547099895
"EDC3",80153,5682,-0.1709462,0.432133034471203
"TM2D1",83941,5683,-0.1708785,0.432159651258838
"PACSIN1",29993,5684,-0.1704602,0.432324116019219
"TGM1",7051,5685,-0.1703431,0.43237015881816
"ZNF771",51333,5686,-0.1701177,0.43245878691007
"FAM178B",51252,5687,-0.1700906,0.432469442956636
"AANAT",15,5688,-0.1695764,0.432671641892153
"NOP14",8602,5689,-0.1692939,0.432782736913038
"KCTD2",23510,5690,-0.1691736,0.432830047308953
"QDPR",5860,5691,-0.1691083,0.432855728251262
"ERICH5",203111,5692,-0.1691061,0.432856593464058
"GPATCH8",23131,5693,-0.1689903,0.432902135573692
"ITGA1",3672,5694,-0.1688158,0.432970765047311
"H2AZ1",3015,5695,-0.1687968,0.432978237719534
"C1QB",713,5696,-0.1687726,0.432987755578857
"COX7A2L",9167,5697,-0.1687444,0.43299884668711
"NKAIN2",154215,5698,-0.1686822,0.433023310240118
"CRNN",49860,5699,-0.1686471,0.43303711534876
"GAA",2548,5700,-0.1683941,0.433136624673587
"ARHGAP39",80728,5701,-0.1683894,0.433138473305917
"TXNDC16",57544,5702,-0.1681043,0.433250613291054
"DHRS13",147015,5703,-0.1680949,0.433254310737451
"LRRC47",57470,5704,-0.168051,0.433271578676164
"C19orf71",100128569,5705,-0.1680148,0.433285817937865
"TCP11L1",55346,5706,-0.1678676,0.433343719916012
"ACO1",48,5707,-0.1677902,0.433374166231272
"PNPLA1",285848,5708,-0.1674896,0.433492414971331
"HILPDA",29923,5709,-0.1674785,0.433496781555818
"ADGRL3",23284,5710,-0.1674434,0.433510589457478
"COLEC10",10584,5711,-0.1673046,0.433565192438905
"ZNF682",91120,5712,-0.1671317,0.433633211903171
"KLHL20",27252,5713,-0.1670447,0.43366743875071
"WBP2NL",164684,5714,-0.1668568,0.433741362570106
"ITGA3",3675,5715,-0.1667788,0.433772050094609
"GJA4",2701,5716,-0.1666187,0.433835039456241
"CCL1",6346,5717,-0.1665639,0.433856600223445
"OR2A2",442361,5718,-0.1664761,0.433891145074555
"ITGB2",3689,5719,-0.1663453,0.433942609183169
"TMEM40",55287,5720,-0.1663302,0.433948550448249
"ROGDI",79641,5721,-0.1662376,0.433984985287545
"CYP4X1",260293,5722,-0.1662337,0.433986519812525
"ZNF23",7571,5723,-0.1660354,0.434064545816574
"CCDC172",374355,5724,-0.1656909,0.434200103907013
"FKBP11",51303,5725,-0.1655892,0.434240123551925
"TAZ",6901,5726,-0.165553,0.434254368661941
"RAB30",27314,5727,-0.1654156,0.434308437894998
"H2AC6",8334,5728,-0.1654151,0.434308634655733
"RBM10",8241,5729,-0.1653844,0.43432071579602
"RGS7BP",401190,5730,-0.1650745,0.43444267184702
"SNX24",28966,5731,-0.1650447,0.434454399476179
"ST8SIA5",29906,5732,-0.1650176,0.434465064584989
"ANKRD34A",284615,5733,-0.164934,0.434497965368727
"HKDC1",80201,5734,-0.1648862,0.434516777264726
"UBE2U",148581,5735,-0.1646827,0.434596867225497
"HPN",3249,5736,-0.1644389,0.434692821287197
"NR1H4",9971,5737,-0.1643235,0.434738241409568
"PRDX2",7001,5738,-0.163986,0.434871082496869
"IQCF1",132141,5739,-0.1639708,0.434877065438968
"OR6C68",403284,5740,-0.1635133,0.435057151096622
"UGT1A5",54579,5741,-0.1633228,0.43513214155849
"BCKDHB",594,5742,-0.1632935,0.435143675731636
"MEPCE",56257,5743,-0.1628156,0.435331812571557
"SLC10A4",201780,5744,-0.1626259,0.435406496604562
"NMRK1",54981,5745,-0.1625801,0.435424528203043
"TFDP3",51270,5746,-0.162531,0.435443859170628
"COL2A1",1280,5747,-0.1624905,0.435459804382195
"NENF",29937,5748,-0.1624893,0.435460276834508
"CD160",11126,5749,-0.162348,0.435515908738347
"ZNF594",84622,5750,-0.1621956,0.435575912307154
"CNTN2",6900,5751,-0.1621098,0.435609694496593
"LGALS9B",284194,5752,-0.1620836,0.435620010363718
"TASOR2",54906,5753,-0.1619743,0.435663046113957
"GPRC6A",222545,5754,-0.1619218,0.435683717719606
"TRMT9B",57604,5755,-0.1617674,0.435744512945605
"ZNF480",147657,5756,-0.161715,0.435765145867496
"HSPH1",10808,5757,-0.1616732,0.43578160507941
"UBR3",130507,5758,-0.16154,0.435834054793178
"SLC5A8",160728,5759,-0.1614933,0.435852443961577
"HDAC10",83933,5760,-0.1613663,0.435902453750385
"CLEC4E",26253,5761,-0.1613645,0.435903162557909
"DLX6",1750,5762,-0.1613276,0.43591769315752
"PLEKHF1",79156,5763,-0.1611766,0.435977155319837
"DKK2",27123,5764,-0.1610623,0.436022166382589
"TRPC7",57113,5765,-0.1610377,0.4360318539113
"TMCO3",55002,5766,-0.1609762,0.436056072900968
"PRAMEF2",65122,5767,-0.1608075,0.436122508986223
"EPM2A",7957,5768,-0.1606982,0.436165553600627
"COPS4",51138,5769,-0.1606928,0.436167680252598
"ICAM3",3385,5770,-0.1606137,0.436198831977194
"CITED1",4435,5771,-0.160558,0.436220768384839
"APC",324,5772,-0.1604498,0.436263381500351
"AGAP5",729092,5773,-0.1604412,0.436266768526489
"CCDC36",339834,5774,-0.1604262,0.436272676141401
"TKT",7086,5775,-0.1604078,0.436279922835108
"ARAP2",116984,5776,-0.160398,0.436283782495921
"COBLL1",22837,5777,-0.1603595,0.436298945507847
"KDM5C",8242,5778,-0.1601765,0.436371020324693
"EPHA7",2045,5779,-0.1599569,0.436457512893478
"OR1D2",4991,5780,-0.1599176,0.436472992075466
"ASB3",51130,5781,-0.1596925,0.436561654607307
"CPNE3",8895,5782,-0.1596562,0.436575952773045
"WIPF3",644150,5783,-0.1594616,0.436652604958246
"AHSA2P",130872,5784,-0.1592561,0.436733553193341
"TMEM14A",28978,5785,-0.1591978,0.43675651855232
"CRISPLD1",83690,5786,-0.1591513,0.436774835843933
"ACSF3",197322,5787,-0.1590608,0.436810486015151
"C2CD5",9847,5788,-0.1590207,0.436826282553449
"FAM181B",220382,5789,-0.1589825,0.436841330721023
"TMEM47",83604,5790,-0.1589433,0.436856772914696
"ABRAXAS1",84142,5791,-0.1588582,0.4368902969877
"CACNA1E",777,5792,-0.1588187,0.436905857669139
"FAM229B",619208,5793,-0.158813,0.436908103142622
"AMZ2",51321,5794,-0.1587712,0.436924570010269
"NUMB",8650,5795,-0.1587571,0.436930124648169
"TRIM39",56658,5796,-0.1587498,0.436933000458492
"ACSS1",84532,5797,-0.1586554,0.43697018931953
"CEACAM5",1048,5798,-0.1585296,0.437019749069903
"AKR1A1",10327,5799,-0.1584245,0.437061154674837
"GSDMD",79792,5800,-0.1578796,0.437275836642078
"CPNE4",131034,5801,-0.1578239,0.43729778260116
"PSPH",5723,5802,-0.1577696,0.437319177141956
"KRT4",3851,5803,-0.1577156,0.437340453662637
"RERGL",79785,5804,-0.1576842,0.437352825648727
"ZNF491",126069,5805,-0.15752,0.437417523465155
